"species","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","AUCratio","pROC","pval_pROC","TSS","algoritmo","run","partition","presencenb","absencenb","correlation","pvaluecor","threshold","prevalence.value","PPP","NPP","sensitivity.value","specificity.value","comission","omission","accuracy","KAPPA.value"
"Vriesea_rodigasiana_N_100",0.79703333,0.58566667,0.4062,0.05276667,0.58566667,0.58876667,0.945909090909091,1.89181818181818,1.66842882171086,0,0.779090909090909,"rf",1,1,11,200,0.462325928295868,1.43051285028903e-12,"spec_sens",0.0521327014218009,0.277777777777778,0.994285714285714,0.874890638670166,0.905392620624409,0.0946073793755913,0.125109361329834,0.889545454545455,0.375671232876712
"Vriesea_rodigasiana_N_100",0.0441245,0.0441245,-0.0085111,0.05124077,0.01016024,0.00075098,0.843181818181818,1.68636363636364,1.04235092274145,0,0.626363636363636,"svmk",1,1,11,200,0.612594466132558,3.98584357726954e-23,"spec_sens",0.0521327014218009,0.777777777777778,0.98019801980198,0.984528832630098,0.731363331094694,0.268636668905306,0.0154711673699015,0.813181818181818,0.685231228244655
"Vriesea_rodigasiana_N_100",0.33323333,0.0951381,0.0951381,0.04751905,0.14275714,0.19037619,0.964545454545455,1.92909090909091,1.96705465710552,0,0.875,"bioclim",2,1,11,200,0.610584540033025,6.02783666508313e-23,"spec_sens",0.0521327014218009,0.305555555555556,1,0.888888888888889,1,0,0.111111111111111,0.9375,0.421917808219178
"Vriesea_rodigasiana_N_100",0.0759241,0.03418254,0.03427901,0.05230759,0.04864134,0.04533269,0.862727272727273,1.72545454545455,1.39400529604955,0,0.73,"glm",2,1,11,200,0.23915490595729,0.000457845643516864,"spec_sens",0.0521327014218009,NA,0.947867298578199,NA,0.5,0.5,NA,0.5,0
"Vriesea_rodigasiana_N_100",0.67536499,0.31494712,0.31494712,0.05043338,0.40770175,0.43652789,0.972727272727273,1.94545454545455,1.85303192189712,0,0.87,"maxent",2,1,11,200,0.630440684331451,8.86142249779478e-25,"spec_sens",0.0521327014218009,0.297297297297297,1,0.884955752212389,1,0,0.115044247787611,0.935,0.410994202276143
"Vriesea_rodigasiana_N_100",0.75206667,0.60846667,0.43803333,0.05363333,0.6037,0.63333333,0.952727272727273,1.90545454545455,1.6297954474436,0,0.824090909090909,"rf",2,1,11,200,0.472461163903977,3.94694154724686e-13,"spec_sens",0.0521327014218009,0.37037037037037,0.994565217391304,0.914494741655235,0.90962494351559,0.0903750564844103,0.0855052583447645,0.912045454545455,0.488415948275862
"Vriesea_rodigasiana_N_100",0.02262033,0.02262033,-0.00336284,0.05168638,0.01266484,0.00573936,0.875454545454545,1.75090909090909,1.04648338104847,0,0.657272727272727,"svmk",2,1,11,200,0.435944218512722,3.36957836216016e-11,"spec_sens",0.0521327014218009,0.363636363636364,0.984126984126984,0.912200684150513,0.773242630385488,0.226757369614512,0.0877993158494869,0.828636363636364,0.446365179811699
"Vriesea_rodigasiana_N_100",0.19037619,0.04751905,0.04751905,0.04751905,0.0951381,0.0951381,0.945681818181818,1.89136363636364,1.92656156440924,0,0.72,"bioclim",3,1,11,200,0.598018296407686,7.49652798814222e-22,"spec_sens",0.0521327014218009,0.164179104477612,1,0.78125,1,0,0.21875,0.86,0.211425520555259
"Vriesea_rodigasiana_N_100",0.09731341,0.02844962,0.02844962,0.05196028,0.04468851,0.02976532,0.818636363636364,1.63727272727273,1.35716593206516,0,0.605,"glm",3,1,11,200,0.145439357409613,0.0347449896662913,"spec_sens",0.0521327014218009,0,0.947115384615385,0,0.496221662468514,0.503778337531486,1,0.4925,-0.0228531855955679
"Vriesea_rodigasiana_N_100",0.68178453,0.30931522,0.30931522,0.05226767,0.3241704,0.3512267,0.942727272727273,1.88545454545455,1.7308874942223,0,0.865,"maxent",3,1,11,200,0.490032000515446,3.81953759449776e-14,"spec_sens",0.0521327014218009,0.289473684210526,1,0.881057268722467,1,0,0.118942731277533,0.9325,0.400505103651479
"Vriesea_rodigasiana_N_100",0.75906667,0.56446667,0.56446667,0.05136667,0.6549,0.66883333,0.945454545454545,1.89090909090909,1.79116220774745,0,0.855,"rf",3,1,11,200,0.434306222025875,4.06385533237971e-11,"spec_sens",0.0521327014218009,0.275,1,0.873362445414847,1,0,0.126637554585153,0.9275,0.380730695273758
"Vriesea_rodigasiana_N_100",0.20516328,0.03173848,-0.03207457,0.04347858,0.01880743,0.00714741,0.840454545454545,1.68090909090909,1.06234315728947,0,0.677272727272727,"svmk",3,1,11,200,0.589877003886839,3.62096630528108e-21,"spec_sens",0.0521327014218009,0.444444444444444,0.984455958549223,0.935672514619883,0.776951672862454,0.223048327137546,0.064327485380117,0.838636363636364,0.520705923466714
"Vriesea_rodigasiana_N_100",0.28561429,0.04751905,-1e-04,0.04751905,0.04751905,0.04751905,0.79,1.58,1.93503614055657,0,0.528181818181818,"bioclim",4,1,11,200,0.264450634005079,0.00010107670189872,"spec_sens",0.0521327014218009,0.134328358208955,0.986111111111111,0.7383100902379,0.796126401630989,0.203873598369011,0.2616899097621,0.764090909090909,0.155098772023491
"Vriesea_rodigasiana_N_100",0.0573771,0.03910134,0.02198416,0.05171361,0.05137716,0.04081874,0.798636363636364,1.59727272727273,1.35264036665269,0,0.599090909090909,"glm",4,1,11,200,0.131424999169361,0.0566510733670606,"spec_sens",0.0521327014218009,NA,0.947867298578199,NA,0.5,0.5,NA,0.5,0
"Vriesea_rodigasiana_N_100",0.65931656,0.21451889,0.21451889,0.0528481,0.29889701,0.29889701,0.918181818181818,1.83636363636364,1.78061034883405,0,0.795,"maxent",4,1,11,200,0.414689618392065,3.54953778929875e-10,"spec_sens",0.0521327014218009,0.211538461538462,1,0.829875518672199,1,0,0.170124481327801,0.8975,0.287924932093176
"Vriesea_rodigasiana_N_100",0.8116,0.66183333,0.42846667,0.05516667,0.66703333,0.66703333,0.906363636363636,1.81272727272727,1.61099327381873,0,0.759090909090909,"rf",4,1,11,200,0.362716807913485,5.85115277414174e-08,"spec_sens",0.0521327014218009,0.25,0.994152046783626,0.858369098712446,0.903381642512077,0.0966183574879227,0.141630901287554,0.879545454545455,0.338022467361603
"Vriesea_rodigasiana_N_100",0.04781896,0.02326579,-0.03562561,0.05134422,0.0168626,0.01565175,0.866363636363636,1.73272727272727,1.05938097172412,0,0.743181818181818,"svmk",4,1,11,200,0.440054322084285,2.09648623456953e-11,"spec_sens",0.0521327014218009,0.375,0.989304812834225,0.916030534351145,0.835728952772074,0.164271047227926,0.083969465648855,0.871590909090909,0.476884935102814
"Vriesea_vagans_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.4999,0.4999,0.475,0.95,NA,NA,0,"bioclim",1,1,2,200,-0.0228217732293819,0.747159204526921,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Vriesea_vagans_C_010",0.00487512,0.00487512,0.00497512,0.00507512,0.00487512,0.00507512,0.5,1,NA,NA,0,"glm",1,1,2,200,NA,NA,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_010",0.74100556,0.66556402,0.66559239,0.40881761,0.66556402,0.66866054,0.8475,1.695,1.75106101513358,0,0.77,"maxent",1,1,2,200,0.117147080300737,0.096841621767005,"spec_sens",0.0099009900990099,0.0416666666666667,1,0.813008130081301,1,0,0.186991869918699,0.885,0.0621719822365762
"Vriesea_vagans_C_010",0.8154,0.56826667,0.56826667,0.1094,0.56893333,0.56893333,0.735,1.47,1.75239084317146,0,0.495,"rf",1,1,2,200,0.0831498568096471,0.239400694067061,"spec_sens",0.0099009900990099,0.0194174757281553,1,0.664451827242525,1,0,0.335548172757475,0.7475,0.0190402923358015
"Vriesea_vagans_C_010",0.00823737,0.00823737,-0.00157038,0.00843737,-0.00026437,-0.00153676,0.7025,1.405,1.50562890585408,0,0.5,"svmk",1,1,2,200,0.114473502721908,0.104757410729197,"spec_sens",0.0099009900990099,1,0.995024875621891,1,0.666666666666667,0.333333333333333,0,0.75,0.664451827242526
"Vriesea_vagans_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.4999,0.4999,0.4775,0.955,NA,NA,0,"bioclim",2,1,2,200,-0.0215944725224608,0.760331086446626,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Vriesea_vagans_C_010",0.00487512,0.00487512,0.00497512,0.00507512,0.00487512,0.00507512,0.5,1,NA,NA,0,"glm",2,1,2,200,NA,NA,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_010",0.66743066,0.66743066,0.66743066,0.40498983,0.66743066,0.66756644,0.815,1.63,1.7348120414889,0,0.755,"maxent",2,1,2,200,0.0955533308598222,0.176139539668542,"spec_sens",0.0099009900990099,0.0392156862745098,1,0.803212851405622,1,0,0.196787148594377,0.8775,0.0575128546943436
"Vriesea_vagans_C_010",0.71406667,0.71406667,0.71406667,0.12623333,0.71406667,0.73873333,0.8425,1.685,1.57442764463827,0,0.805,"rf",2,1,2,200,0.118869743305159,0.0919979634246014,"spec_sens",0.0099009900990099,0.0487804878048781,1,0.836820083682008,1,0,0.163179916317992,0.9025,0.0755691152311668
"Vriesea_vagans_C_010",0.00829028,0.00829028,-0.00100862,0.01026814,0.00019081,-0.00097971,0.66,1.32,1.52290071401327,0,0.485,"svmk",2,1,2,200,0.0937788681672456,0.184341970445601,"spec_sens",0.0099009900990099,0.25,0.994949494949495,0.970873786407767,0.663299663299663,0.336700336700337,0.029126213592233,0.7425,0.324414715719062
"Vriesea_vagans_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.4999,0.4999,0.4775,0.955,NA,NA,0,"bioclim",3,1,2,200,-0.0215944725224608,0.760331086446626,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Vriesea_vagans_C_010",0.00487512,0.00487512,0.00497512,0.00507512,0.00487512,0.00507512,0.5,1,NA,NA,0,"glm",3,1,2,200,NA,NA,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_010",0.8179539,0.53767826,0.53767826,0.26477169,0.54020782,0.54020782,0.7375,1.475,1.69186065446378,0,0.545,"maxent",3,1,2,200,0.0828810782967413,0.240928179580389,"spec_sens",0.0099009900990099,0.021505376344086,1,0.687285223367698,1,0,0.312714776632302,0.7725,0.0231693059836325
"Vriesea_vagans_C_010",0.7289,0.57553333,0.57553333,0.1517,0.57553333,0.5827,0.84,1.68,1.64718320325073,0,0.78,"rf",3,1,2,200,0.128418071531571,0.0685482198935734,"spec_sens",0.0099009900990099,0.0434782608695652,1,0.819672131147541,1,0,0.180327868852459,0.89,0.0656013456686293
"Vriesea_vagans_C_010",0.00777269,0.00331095,0.00331903,0.00967084,0.00339677,0.00339677,0.8675,1.735,1.94453441298346,0,0.725,"svmk",3,1,2,200,0.158838480094773,0.0239542206157684,"spec_sens",0.0099009900990099,0.0350877192982456,1,0.784313725490196,1,0,0.215686274509804,0.8625,0.0496150556030797
"Vriesea_vagans_C_010",-1e-04,-1e-04,-1e-04,-1e-04,0.4999,0.4999,0.48,0.96,NA,NA,0,"bioclim",4,1,2,200,-0.0203069233026724,0.774224038020966,"spec_sens",0.0099009900990099,0.0099009900990099,NA,0.5,NA,NA,0.5,0.5,0
"Vriesea_vagans_C_010",0.00487512,0.00487512,0.00497512,0.00507512,0.00487512,0.00507512,0.5,1,NA,NA,0,"glm",4,1,2,200,NA,NA,"spec_sens",0.0099009900990099,NA,0.99009900990099,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_010",0.79879679,0.65673436,0.65673436,0.33619304,0.65743454,0.65743454,0.78,1.56,1.74985776057867,0,0.67,"maxent",4,1,2,200,0.0940170664300102,0.183224878255443,"spec_sens",0.0099009900990099,0.0294117647058824,1,0.75187969924812,1,0,0.24812030075188,0.835,0.0386501297952121
"Vriesea_vagans_C_010",0.6641,0.60063333,0.60063333,0.21836667,0.63293333,0.60526667,0.5725,1.145,1.24423512385928,0,0.41,"rf",4,1,2,200,0.0372894720137676,0.598278797525889,"spec_sens",0.0099009900990099,0.0166666666666667,1,0.628930817610063,1,0,0.371069182389937,0.705,0.0135739116040389
"Vriesea_vagans_C_010",0.00737693,0.00591382,0.00592301,0.00747693,0.00591382,0.00602218,0.9225,1.845,1.9446431409247,0,0.835,"svmk",4,1,2,200,0.163333878095665,0.0201993696557448,"spec_sens",0.0099009900990099,0.0571428571428571,1,0.858369098712446,1,0,0.141630901287554,0.9175,0.0910826288519229
"Vriesea_vagans_C_020",0.1999,0.1999,-1e-04,-1e-04,0.1999,0.1999,0.5975,1.195,1.9809477011045,0,0.228333333333333,"bioclim",1,1,3,200,0.0538202642844847,0.445679046969562,"spec_sens",0.0147783251231527,0.0454545454545455,0.988950276243094,0.760456273764259,0.573105656350053,0.426894343649947,0.239543726235741,0.614166666666667,0.0554319239328345
"Vriesea_vagans_C_020",0.03832132,0.01009299,0.01009299,0.01473825,0.01473825,0.01085775,0.768333333333333,1.53666666666667,1.51179502218199,0,0.605,"glm",1,1,3,200,0.0705014786911214,0.31753660694673,"spec_sens",0.0147783251231527,NA,0.985221674876847,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_020",0.85055627,0.70810415,0.70810415,0.01450775,0.70810415,0.70890846,0.925,1.85,1.89949324852766,0,0.865,"maxent",1,1,3,200,0.204626013791789,0.00340580031802464,"spec_sens",0.0147783251231527,0.1,1,0.881057268722467,1,0,0.118942731277533,0.9325,0.159226875287622
"Vriesea_vagans_C_020",0.61356667,0.61356667,0.61356667,0.04213333,0.63166667,0.619,0.68,1.36,1.69632380109283,0,0.64,"rf",1,1,3,200,0.0840704765627693,0.233051309603615,"spec_sens",0.0147783251231527,0.04,1,0.735294117647059,1,0,0.264705882352941,0.82,0.0499219968798752
"Vriesea_vagans_C_020",0.02519894,0.01061919,-0.00546096,0.01463072,0.00547028,-0.00449365,0.665,1.33,1.42116744263847,0,0.616666666666667,"svmk",1,1,3,200,0.172660264169129,0.0137638512844407,"spec_sens",0.0147783251231527,0.166666666666667,0.994764397905759,0.930232558139535,0.74025974025974,0.25974025974026,0.0697674418604651,0.808333333333333,0.248906828119744
"Vriesea_vagans_C_020",0.1999,0.1999,-1e-04,-1e-04,0.1999,0.1999,0.780833333333333,1.56166666666667,1.98763582495627,0,0.581666666666667,"bioclim",2,1,3,200,0.192487095804581,0.00593482883634858,"spec_sens",0.0147783251231527,0.105263157894737,0.994565217391304,0.886917960088692,0.732977303070761,0.267022696929239,0.113082039911308,0.790833333333333,0.160386029411765
"Vriesea_vagans_C_020",0.0120264,0.0120264,0.00516162,0.01440251,0.01108394,0.00522974,0.588333333333333,1.17666666666667,1.28895458191229,0,0.371666666666667,"glm",2,1,3,200,-0.0107518704823983,0.878990548999844,"spec_sens",0.0147783251231527,NA,0.985221674876847,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_020",0.90879448,0.90879448,0.25587459,0.01490731,0.4053524,0.25604116,0.823333333333333,1.64666666666667,1.64332729920918,0,0.641666666666667,"maxent",2,1,3,200,0.174237827072051,0.0129106496655194,"spec_sens",0.0147783251231527,0.285714285714286,0.994897959183674,0.963855421686747,0.745222929936306,0.254777070063694,0.036144578313253,0.820833333333333,0.387323943661972
"Vriesea_vagans_C_020",0.59966667,0.38146667,0.38146667,0.01356667,0.54393333,0.41593333,0.661666666666667,1.32333333333333,1.52506310543128,0,0.525,"rf",2,1,3,200,0.0594375856544064,0.399580413743005,"spec_sens",0.0147783251231527,0.0306122448979592,1,0.677966101694915,1,0,0.322033898305085,0.7625,0.0316344463971881
"Vriesea_vagans_C_020",0.01922673,0.00773988,0.00783197,0.01445241,0.00800585,0.00800585,0.918333333333333,1.83666666666667,1.5859776651176,0,0.755,"svmk",2,1,3,200,0.312108567431424,5.81086763824893e-06,"spec_sens",0.0147783251231527,0.0576923076923077,1,0.803212851405622,1,0,0.196787148594377,0.8775,0.0834792223348385
"Vriesea_vagans_C_020",-1e-04,-1e-04,-1e-04,-1e-04,0.1999,0.1999,0.465,0.93,NA,NA,0,"bioclim",3,1,3,200,-0.0313213255465463,0.657322158572935,"spec_sens",0.0147783251231527,0.0147783251231527,NA,0.5,NA,NA,0.5,0.5,0
"Vriesea_vagans_C_020",0.00480328,0.00480328,0.00482518,0.01482277,0.00564523,0.00492873,0.546666666666667,1.09333333333333,1.30822794823835,0,0.455,"glm",3,1,3,200,-0.0382584993007611,0.587865280703492,"spec_sens",0.0147783251231527,NA,0.985221674876847,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_020",0.16885413,0.16885413,0.16885413,0.0142593,0.28614895,0.17423703,0.651666666666667,1.30333333333333,1.8197003796462,0,0.53,"maxent",3,1,3,200,0.0189627203815693,0.788289122406569,"spec_sens",0.0147783251231527,0.0309278350515464,1,0.680272108843537,1,0,0.319727891156463,0.765,0.032254792575312
"Vriesea_vagans_C_020",0.51486667,0.51486667,0.21583333,0.14716667,0.33003333,0.216,0.478333333333333,0.956666666666667,1.1688264995522,0,0.193333333333333,"rf",3,1,3,200,-0.0144384171630406,0.837997086246882,"spec_sens",0.0147783251231527,0.0344827586206897,0.988505747126437,0.704225352112676,0.563318777292576,0.436681222707424,0.295774647887324,0.596666666666667,0.0366972477064223
"Vriesea_vagans_C_020",0.00926187,0.00926187,-0.00742105,0.01309192,-0.00072907,-0.00691043,0.38,0.76,1.14697976766615,0,0.248333333333333,"svmk",3,1,3,200,-0.0351850990907275,0.618223852658843,"spec_sens",0.0147783251231527,0.0555555555555556,0.989189189189189,0.796812749003984,0.578503688092729,0.421496311907271,0.203187250996016,0.624166666666667,0.0717208182912156
"Vriesea_vagans_C_020",0.4,0.1999,-1e-04,-1e-04,0.1999,0.1999,0.7725,1.545,1.98472880351919,0,0.551666666666667,"bioclim",4,1,3,200,0.206377201492255,0.00313548509964705,"spec_sens",0.0147783251231527,0.08,0.99438202247191,0.852878464818763,0.72640218878249,0.27359781121751,0.147121535181237,0.775833333333333,0.119624141669678
"Vriesea_vagans_C_020",0.01952407,0.01952407,0.00620527,0.01468276,0.01123458,0.00633596,0.738333333333333,1.47666666666667,1.39969619434038,0,0.511666666666667,"glm",4,1,3,200,0.056287466821288,0.425071720843426,"spec_sens",0.0147783251231527,NA,0.985221674876847,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_020",0.98415478,0.62355013,0.62355013,0.01416215,0.63129963,0.63129963,0.923333333333333,1.84666666666667,1.7189672140274,0,0.805,"maxent",4,1,3,200,0.208891155968875,0.00278130426973511,"spec_sens",0.0147783251231527,0.0714285714285714,1,0.836820083682008,1,0,0.163179916317992,0.9025,0.108747044917258
"Vriesea_vagans_C_020",0.9085,0.78023333,0.78023333,0.02486667,0.78023333,0.7891,0.923333333333333,1.84666666666667,1.93044252481617,0,0.87,"rf",4,1,3,200,0.175648405525761,0.0121874525092293,"spec_sens",0.0147783251231527,0.103448275862069,1,0.884955752212389,1,0,0.115044247787611,0.935,0.1651376146789
"Vriesea_vagans_C_020",0.01031849,0.01031849,0.01031849,0.01408669,0.01031849,0.01042378,0.938333333333333,1.87666666666667,1.97130410108513,0,0.93,"svmk",4,1,3,200,0.152139051153884,0.030243085098691,"spec_sens",0.0147783251231527,0.176470588235294,1,0.934579439252336,1,0,0.0654205607476636,0.965,0.281960586154623
"Vriesea_vagans_C_050",0.2399,0.1599,-1e-04,-1e-04,0.0799,0.0799,0.815714285714286,1.63142857142857,1.98753122408307,0,0.649285714285714,"bioclim",1,1,7,200,0.379143772202577,1.76432037425707e-08,"spec_sens",0.0338164251207729,0.277777777777778,0.989417989417989,0.916590284142988,0.765944997074313,0.234055002925688,0.0834097158570119,0.824642857142857,0.369287020109689
"Vriesea_vagans_C_050",0.09329742,0.02489872,0.0249288,0.03275393,0.03246278,0.02576601,0.845714285714286,1.69142857142857,1.57788470281688,0,0.625,"glm",1,1,7,200,0.222059963415514,0.00130088233417014,"spec_sens",0.0338164251207729,NA,0.966183574879227,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_050",0.67665871,0.55617942,0.55617942,0.03359489,0.55617942,0.55733349,0.970714285714286,1.94142857142857,1.98062742431515,0,0.94,"maxent",1,1,7,200,0.481937819303309,1.95019890838354e-13,"spec_sens",0.0338164251207729,0.368421052631579,1,0.943396226415094,1,0,0.0566037735849057,0.97,0.51446442533229
"Vriesea_vagans_C_050",0.92946667,0.50803333,0.50803333,0.035,0.59346667,0.51863333,0.904285714285714,1.80857142857143,1.65493445999578,0,0.77,"rf",1,1,7,200,0.304602473599815,8.1035378315122e-06,"spec_sens",0.0338164251207729,0.132075471698113,1,0.813008130081301,1,0,0.186991869918699,0.885,0.184620654221614
"Vriesea_vagans_C_050",0.01841764,0.01841764,0.01848455,0.03786463,0.01841764,0.01905908,0.985714285714286,1.97142857142857,1.35388398889857,0,0.97,"svmk",1,1,7,200,0.431680839472559,8.34819040361749e-11,"spec_sens",0.0338164251207729,0.538461538461538,1,0.970873786407767,1,0,0.029126213592233,0.985,0.686205154118241
"Vriesea_vagans_C_050",0.3199,0.1599,-1e-04,-1e-04,0.0799,0.0799,0.662857142857143,1.32571428571429,1.98765711208921,0,0.343571428571429,"bioclim",2,1,7,200,0.17256602927327,0.0129028258335952,"spec_sens",0.0338164251207729,0.15,0.978609625668449,0.834492350486787,0.615569437770303,0.384430562229697,0.165507649513213,0.671785714285714,0.181201732906385
"Vriesea_vagans_C_050",0.11057602,0.02846292,0.02846292,0.03372353,0.03502257,0.02857696,0.860714285714286,1.72142857142857,1.42814818290804,0,0.72,"glm",2,1,7,200,0.170645469954756,0.0139576283263702,"spec_sens",0.0338164251207729,NA,0.966183574879227,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_050",0.92118402,0.30286576,0.06885444,0.03474055,0.24449843,0.06907199,0.895,1.79,1.92879256480929,0,0.742142857142857,"maxent",2,1,7,200,0.311791247460754,4.80217725821547e-06,"spec_sens",0.0338164251207729,0.206896551724138,0.99438202247191,0.881704628949302,0.861014593467686,0.138985406532314,0.118295371050698,0.871071428571429,0.294919103037184
"Vriesea_vagans_C_050",0.86893333,0.3304,0.3304,0.03323333,0.41016667,0.33373333,0.835714285714286,1.67142857142857,1.63121289240474,0,0.7,"rf",2,1,7,200,0.222846500623678,0.0012489013156066,"spec_sens",0.0338164251207729,0.104477611940299,1,0.769230769230769,1,0,0.230769230769231,0.85,0.136300417246175
"Vriesea_vagans_C_050",0.01922997,0.015982,0.00393274,0.02851947,0.01305855,0.00406549,0.77,1.54,1.08578080136796,0,0.451428571428572,"svmk",2,1,7,200,0.263736000494691,0.000123170942325564,"spec_sens",0.0338164251207729,0.142857142857143,0.983240223463687,0.826446280991736,0.672489082969432,0.327510917030568,0.173553719008264,0.725714285714286,0.184444768714432
"Vriesea_vagans_C_050",0.5599,0.0799,-1e-04,-1e-04,0.0799,0.0799,0.855714285714286,1.71142857142857,1.97291890543416,0,0.657142857142857,"bioclim",3,1,7,200,0.3703292896585,3.96556488066747e-08,"spec_sens",0.0338164251207729,0.130434782608696,0.993788819875776,0.810810810810811,0.848484848484849,0.151515151515152,0.189189189189189,0.828571428571429,0.178173719376392
"Vriesea_vagans_C_050",0.03358348,0.03358348,0.01136224,0.03358348,0.02582293,0.01183754,0.765714285714286,1.53142857142857,1.45347539564142,0,0.504285714285714,"glm",3,1,7,200,0.0865863744587969,0.214772589113536,"spec_sens",0.0338164251207729,NA,0.966183574879227,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_050",0.89114125,0.17906711,0.17906711,0.03433842,0.3346261,0.18158449,0.912857142857143,1.82571428571429,1.94959788660188,0,0.77,"maxent",3,1,7,200,0.345698453491777,3.36459592147854e-07,"spec_sens",0.0338164251207729,0.132075471698113,1,0.813008130081301,1,0,0.186991869918699,0.885,0.184620654221614
"Vriesea_vagans_C_050",0.69956667,0.34806667,0.34806667,0.04456667,0.42173333,0.34846667,0.843571428571429,1.68714285714286,1.45597381958436,0,0.63,"rf",3,1,7,200,0.238557092275177,0.000537039115648145,"spec_sens",0.0338164251207729,0.0864197530864197,1,0.72992700729927,1,0,0.27007299270073,0.815,0.103266596417281
"Vriesea_vagans_C_050",0.02929127,0.01765596,0.00849838,0.02938974,0.01290996,0.00858248,0.836428571428571,1.67285714285714,1.20859909509811,0,0.644285714285714,"svmk",3,1,7,200,0.355470059029212,1.47196986391799e-07,"spec_sens",0.0338164251207729,0.263157894736842,0.98936170212766,0.910746812386157,0.764982373678026,0.235017626321974,0.0892531876138434,0.822142857142857,0.352619233776387
"Vriesea_vagans_C_050",0.2399,0.1599,-1e-04,-1e-04,0.0799,0.0799,0.887857142857143,1.77571428571429,1.9822707665967,0,0.772142857142857,"bioclim",4,1,7,200,0.333524761056646,9.06727731408735e-07,"spec_sens",0.0338164251207729,0.260869565217391,0.994565217391304,0.90978013646702,0.864956110735989,0.135043889264011,0.0902198635329795,0.886071428571429,0.3671875
"Vriesea_vagans_C_050",0.07994144,0.02159627,0.02159627,0.03407677,0.03160257,0.02201488,0.827142857142857,1.65428571428571,1.49686375330049,0,0.65,"glm",4,1,7,200,0.120813577135921,0.0829116642528721,"spec_sens",0.0338164251207729,NA,0.966183574879227,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_050",0.93006469,0.44851892,0.44851892,0.03431914,0.45540105,0.45540105,0.964285714285714,1.92857142857143,1.96857406727097,0,0.895,"maxent",4,1,7,200,0.495057013798069,3.38374798262543e-14,"spec_sens",0.0338164251207729,0.25,1,0.904977375565611,1,0,0.0950226244343891,0.9475,0.365679264555669
"Vriesea_vagans_C_050",0.74336667,0.74336667,0.3969,0.03503333,0.56633333,0.4028,0.941428571428571,1.88285714285714,1.76266763119113,0,0.832142857142857,"rf",4,1,7,200,0.376933296078422,2.16655102406205e-08,"spec_sens",0.0338164251207729,0.545454545454545,0.994897959183674,0.97165991902834,0.87220447284345,0.12779552715655,0.0283400809716599,0.916071428571429,0.652295632698768
"Vriesea_vagans_C_050",0.01808178,0.01808178,0.00819919,0.03817396,0.01440694,0.0083195,0.894285714285714,1.78857142857143,1.15232658226562,0,0.822142857142857,"svmk",4,1,7,200,0.311997484291165,4.72966921033189e-06,"spec_sens",0.0338164251207729,0.461538461538462,0.994845360824742,0.960768614891913,0.871050934880722,0.128949065119278,0.0392313851080865,0.911071428571429,0.581606872157655
"Vriesea_vagans_C_100",0.19597843,0.03911569,-1e-04,0.07833137,0.07833137,0.07833137,0.838846153846154,1.67769230769231,1.92958766189313,0,0.583076923076923,"bioclim",1,1,13,200,0.351258343051536,1.40178464771326e-07,"spec_sens",0.0610328638497653,0.15,0.992481203007519,0.730816077953715,0.895615866388309,0.104384133611691,0.269183922046285,0.791538461538462,0.171019234023351
"Vriesea_vagans_C_100",0.11101331,0.03764752,0.02375094,0.06108159,0.05855367,0.03922031,0.780769230769231,1.56153846153846,1.43431610465477,0,0.498076923076923,"glm",1,1,13,200,0.188269774658803,0.00584719950386731,"spec_sens",0.0610328638497653,NA,0.938967136150235,NA,0.5,0.5,NA,0.5,0
"Vriesea_vagans_C_100",0.46146597,0.15302484,0.15302484,0.06249422,0.21425714,0.16318645,0.926538461538462,1.85307692307692,1.9337312103831,0,0.755,"maxent",1,1,13,200,0.507966308751366,2.25706441556875e-15,"spec_sens",0.0610328638497653,0.209677419354839,1,0.803212851405622,1,0,0.196787148594377,0.8775,0.273341223978278
