"species","algoritmo","AUC","TSS","pROC","omission"
"Edmundoa_lindenii_C_010","rf",0.64125,0.51375,1.53626420941462,0.239832843422637
"Edmundoa_lindenii_C_020","rf",0.674166666666666,0.514166666666667,1.32429958567834,0.295443134232723
"Edmundoa_lindenii_C_050","rf",0.854107142857143,0.667142857142857,1.57228412274001,0.181379507495466
"Edmundoa_lindenii_C_100","rf",0.897788461538461,0.733076923076923,1.51309046372068,0.165978164458997
"Edmundoa_lindenii_N_010","rf",0.59625,0.59625,1.42963410509804,0.263371323930775
"Edmundoa_lindenii_N_020","rf",0.604583333333333,0.4175,1.37511773191549,0.340921664091002
"Edmundoa_lindenii_N_050","rf",0.874285714285714,0.733571428571429,1.63481271234897,0.170393831179613
"Edmundoa_lindenii_N_100","rf",0.898269230769231,0.747307692307692,1.47191891157947,0.17150642394121
"Encyclia_patens_C_010","rf",0.679375,0.55625,1.52666711689535,0.295745934471909
"Encyclia_patens_C_020","rf",0.624166666666667,0.46,1.30739263778618,0.221227682616071
"Encyclia_patens_C_050","rf",0.8,0.60125,1.41224046148728,0.232470002385806
"Encyclia_patens_C_100","rf",0.790416666666667,0.52125,1.24708911473944,0.276586995576224
"Encyclia_patens_N_010","rf",0.465625,0.2875,1.34913669032712,0.398479069305882
"Encyclia_patens_N_020","rf",0.595833333333333,0.459583333333333,1.41923587209249,0.322736176913103
"Encyclia_patens_N_050","rf",0.77578125,0.53875,1.34449135348308,0.247613761821249
"Encyclia_patens_N_100","rf",0.841916666666667,0.65375,1.34653930894074,0.214149466924326
"Gomesa_ranifera_C_010","rf",0.85375,0.7925,1.77393516634709,0.170520783564262
"Gomesa_ranifera_C_020","rf",0.8178125,0.63625,1.59317881147697,0.150020834984503
"Gomesa_ranifera_C_050","rf",0.8729375,0.675,1.44020267943738,0.147614838173744
"Gomesa_ranifera_C_100","rf",0.92266447368421,0.764802631578948,1.51527883759554,0.143040287824341
"Gomesa_ranifera_N_010","rf",0.78,0.65625,1.64961377155589,0.242294011606737
"Gomesa_ranifera_N_020","rf",0.885,0.7725,1.7351620400901,0.127262014214205
"Gomesa_ranifera_N_050","rf",0.854583333333333,0.657083333333333,1.39824661343264,0.168484360520202
"Gomesa_ranifera_N_100","rf",0.943618421052632,0.81921052631579,1.56932042067209,0.105219575120699
"Hatiora_salicornioides_C_010","rf",0.645833333333333,0.434166666666667,1.35282229531149,0.319705800335932
"Hatiora_salicornioides_C_020","rf",0.85775,0.72,1.51714490918474,0.154620470574454
"Hatiora_salicornioides_C_050","rf",0.871927083333333,0.681666666666667,1.37688888875727,0.165127104409774
"Hatiora_salicornioides_C_100","rf",0.897552083333333,0.661666666666667,1.24012255073293,0.190376464280841
"Hatiora_salicornioides_N_010","rf",0.333125,0.1375,1.20934121333029,0.461242581856592
"Hatiora_salicornioides_N_020","rf",0.856,0.69625,1.48903564830423,0.22804090009703
"Hatiora_salicornioides_N_050","rf",0.872916666666667,0.68125,1.37596806820851,0.178024712906403
"Hatiora_salicornioides_N_100","rf",0.90546875,0.695,1.28060828347619,0.149637383581313
"Nematanthus_crassifolius_C_010","rf",0.6571875,0.5075,1.68875588369014,0.188849178996045
"Nematanthus_crassifolius_C_020","rf",0.69875,0.54,1.4322296343517,0.159092355761686
"Nematanthus_crassifolius_C_050","rf",0.738333333333333,0.588333333333333,1.33940647723722,0.21967184911854
"Nematanthus_crassifolius_C_100","rf",0.778269230769231,0.481826923076923,1.29239379097817,0.319671305653126
"Nematanthus_crassifolius_N_010","rf",0.5659375,0.34375,1.39584683062366,0.367040341546427
"Nematanthus_crassifolius_N_020","rf",0.597708333333333,0.455416666666667,1.26450147532088,0.217229657296976
"Nematanthus_crassifolius_N_050","rf",0.6125,0.384166666666666,1.34248110200242,0.353946897272697
"Nematanthus_crassifolius_N_100","rf",0.748846153846154,0.44076923076923,1.23016811138682,0.272709130043094
"Nidularium_innocentii_C_010","rf",0.884166666666667,0.805,1.79850341701732,0.158930712540574
"Nidularium_innocentii_C_020","rf",0.829,0.665,1.51762749739901,0.19891115220592
"Nidularium_innocentii_C_050","rf",0.8965625,0.730416666666667,1.5081690939777,0.165674896669049
"Nidularium_innocentii_C_100","rf",0.942708333333333,0.82,1.61935381598758,0.11105514679672
"Nidularium_innocentii_N_010","rf",0.7725,0.66375,1.62675427239486,0.24278075862906
"Nidularium_innocentii_N_020","rf",0.82075,0.6875,1.56828328749135,0.169051160620953
"Nidularium_innocentii_N_050","rf",0.9275,0.794583333333333,1.63345140725161,0.144218886781985
"Nidularium_innocentii_N_100","rf",0.921086956521739,0.751032608695652,1.42436355325325,0.162199141059427
"Nidularium_procerum_C_010","rf",0.605625,0.47125,1.44128825551044,0.340257334764562
"Nidularium_procerum_C_020","rf",0.813125,0.6825,1.68058017487475,0.237838045859391
"Nidularium_procerum_C_050","rf",0.879583333333333,0.690416666666667,1.53371465375457,0.193104405536286
"Nidularium_procerum_C_100","rf",0.914097222222222,0.740833333333333,1.4619117826825,0.182514697344155
"Nidularium_procerum_N_010","rf",0.86375,0.8175,1.87448505421758,0.146287162229809
"Nidularium_procerum_N_020","rf",0.94640625,0.8775,1.84191222239404,0.10568079311848
"Nidularium_procerum_N_050","rf",0.897152777777778,0.752638888888889,1.54098487429061,0.129956723921263
"Nidularium_procerum_N_100","rf",0.922569444444444,0.775972222222222,1.48044371097852,0.165636030910727
"Peperomia_tetraphylla_C_010","rf",0.819270833333333,0.645416666666667,1.50466148740108,0.213154762908363
"Peperomia_tetraphylla_C_020","rf",0.84125,0.68625,1.47525035148489,0.205532085513321
"Peperomia_tetraphylla_C_050","rf",0.887410714285714,0.691785714285714,1.36303553829624,0.188497755321359
"Peperomia_tetraphylla_C_100","rf",0.9196875,0.75,1.28966408230311,0.165115974939183
"Peperomia_tetraphylla_N_010","rf",0.715625,0.479166666666667,1.31226014082173,0.274949124050728
"Peperomia_tetraphylla_N_020","rf",0.8778125,0.70875,1.59161825299734,0.191345789427246
"Peperomia_tetraphylla_N_050","rf",0.893794642857143,0.699821428571428,1.38421505744255,0.195598350732457
"Peperomia_tetraphylla_N_100","rf",0.892165178571429,0.688035714285715,1.28792738103799,0.190558511320816
"Pleiochiton_blepharodes_C_010","rf",0.585,0.4825,1.3832985288657,0.32614900884312
"Pleiochiton_blepharodes_C_020","rf",0.9215625,0.81875,1.74914916753789,0.1094205200678
"Pleiochiton_blepharodes_C_050","rf",0.885,0.702361111111111,1.38874343152032,0.152688607663533
"Pleiochiton_blepharodes_C_100","rf",0.906041666666667,0.742777777777778,1.49444171098961,0.15048907346776
"Pleiochiton_blepharodes_N_010","rf",0.684375,0.54875,1.5303397995061,0.18983740572062
"Pleiochiton_blepharodes_N_020","rf",0.7953125,0.62375,1.48614409896064,0.216948839545324
"Pleiochiton_blepharodes_N_050","rf",0.883194444444445,0.757916666666667,1.60167742415405,0.146746687482839
"Pleiochiton_blepharodes_N_100","rf",0.880347222222222,0.713472222222222,1.30447260616954,0.130512362218481
"Rhipsalis_elliptica_C_010","rf",0.95125,0.95,1.96965290641684,0.0466411799689128
"Rhipsalis_elliptica_C_020","rf",0.7434375,0.58125,1.51883174898478,0.251801684219785
"Rhipsalis_elliptica_C_050","rf",0.85,0.64,1.46061216124706,0.167668400430183
"Rhipsalis_elliptica_C_100","rf",0.882583333333333,0.670833333333334,1.31407776881338,0.159722229862926
"Rhipsalis_elliptica_N_010","rf",0.7115625,0.63375,1.5870000856817,0.262480190318634
"Rhipsalis_elliptica_N_020","rf",0.710833333333333,0.595833333333334,1.4434786854646,0.20461897251914
"Rhipsalis_elliptica_N_050","rf",0.8203125,0.66,1.40864749155844,0.239959519393385
"Rhipsalis_elliptica_N_100","rf",0.81125,0.569583333333334,1.23206700177969,0.254269163862933
"Rhipsalis_lindbergiana_C_010","rf",0.740625,0.6525,1.58173907598441,0.253593533698659
"Rhipsalis_lindbergiana_C_020","rf",0.7,0.552916666666667,1.41737958332945,0.140160559851379
"Rhipsalis_lindbergiana_C_050","rf",0.81875,0.60625,1.496867313556,0.276629991148682
"Rhipsalis_lindbergiana_C_100","rf",0.819270833333334,0.59625,1.36664751092842,0.261813722879903
"Rhipsalis_lindbergiana_N_010","rf",0.5928125,0.445,1.40204773941542,0.342449256731829
"Rhipsalis_lindbergiana_N_020","rf",0.590416666666667,0.440833333333333,1.34009264626925,0.270986228086744
"Rhipsalis_lindbergiana_N_050","rf",0.830833333333333,0.643333333333334,1.56792027861656,0.242423416821979
"Rhipsalis_lindbergiana_N_100","rf",0.860384615384615,0.664038461538461,1.51540398539742,0.232446981469483
"Rhipsalis_pachyptera_C_010","rf",0.808125,0.80125,1.65569621549402,0.155052217168512
"Rhipsalis_pachyptera_C_020","rf",0.855,0.7775,1.76071245883355,0.172598070272696
"Rhipsalis_pachyptera_C_050","rf",0.835,0.636666666666666,1.59261848419926,0.226912186371184
"Rhipsalis_pachyptera_C_100","rf",0.910227272727272,0.742613636363636,1.64707510830781,0.136685091609249
"Rhipsalis_pachyptera_N_010","rf",0.85125,0.84875,1.67628026384719,0.125559020773952
"Rhipsalis_pachyptera_N_020","rf",0.6425,0.479166666666667,1.34967553909314,0.326993537135101
"Rhipsalis_pachyptera_N_050","rf",0.858958333333333,0.695833333333333,1.64643893578548,0.208807652728226
"Rhipsalis_pachyptera_N_100","rf",0.9125,0.762840909090909,1.67991714863941,0.133835736855378
"Rhipsalis_teres_C_010","rf",0.748541666666667,0.607916666666667,1.55377767639741,0.25228797540509
"Rhipsalis_teres_C_020","rf",0.775729166666667,0.5975,1.52285473375828,0.170841717975046
"Rhipsalis_teres_C_050","rf",0.883333333333334,0.705,1.48315017281071,0.177477261971235
"Rhipsalis_teres_C_100","rf",0.886336206896551,0.691681034482759,1.31676691117336,0.18084090882423
"Rhipsalis_teres_N_010","rf",0.623333333333334,0.414166666666667,1.50727319345453,0.351224170099479
"Rhipsalis_teres_N_020","rf",0.8215625,0.63625,1.45919905403328,0.265957496044908
"Rhipsalis_teres_N_050","rf",0.840803571428572,0.629821428571429,1.33836745457815,0.178257278797606
"Rhipsalis_teres_N_100","rf",0.877991071428571,0.669821428571429,1.33002887612851,0.216955257337831
"Vriesea_ensiformis_C_010","rf",0.8696875,0.8625,1.75342504475664,0.109825129477842
"Vriesea_ensiformis_C_020","rf",0.936041666666666,0.86375,1.73056502352647,0.114746158754642
"Vriesea_ensiformis_C_050","rf",0.914375,0.7775,1.5610449325332,0.14339128829414
"Vriesea_ensiformis_C_100","rf",0.915,0.729166666666667,1.46124570301659,0.165708678898543
"Vriesea_ensiformis_N_010","rf",0.74375,0.7425,1.64406940060771,0.182340045249491
"Vriesea_ensiformis_N_020","rf",0.87875,0.77625,1.67445426976014,0.176913897744986
"Vriesea_ensiformis_N_050","rf",0.955078125,0.87375,1.68254700827354,0.111027723346863
"Vriesea_ensiformis_N_100","rf",0.936041666666667,0.769166666666667,1.50966578855793,0.162989339087911
"Vriesea_flammea_C_010","rf",0.918125,0.88125,1.8496620193169,0.105013762995841
"Vriesea_flammea_C_020","rf",0.92125,0.861666666666667,1.8676767153545,0.052883187139222
"Vriesea_flammea_C_050","rf",0.853854166666667,0.76625,1.77364129763368,0.116834441270643
"Vriesea_flammea_C_100","rf",0.92609375,0.769583333333334,1.66387188703131,0.121911530848628
"Vriesea_flammea_N_010","rf",0.72125,0.6775,1.65513263673924,0.236795746429373
"Vriesea_flammea_N_020","rf",0.790833333333333,0.635416666666667,1.78479664538027,0.214344456711739
"Vriesea_flammea_N_050","rf",0.9059375,0.77625,1.63662396531685,0.0874181623159264
"Vriesea_flammea_N_100","rf",0.949791666666666,0.822083333333333,1.74467269157929,0.124042885730713
"Vriesea_friburgensis_C_010","rf",0.5784375,0.4125,1.49514837692612,0.353052927818349
"Vriesea_friburgensis_C_020","rf",0.835208333333334,0.68875,1.52149404854456,0.233357338183693
"Vriesea_friburgensis_C_050","rf",0.893125,0.7375,1.62947809577091,0.172636453124919
"Vriesea_friburgensis_C_100","rf",0.9145,0.755,1.46613429663602,0.162981267242685
"Vriesea_friburgensis_N_010","rf",0.681875,0.55375,1.59168750369809,0.303584201250231
"Vriesea_friburgensis_N_020","rf",0.836666666666667,0.680833333333333,1.67768612685536,0.139358937494236
"Vriesea_friburgensis_N_050","rf",0.90859375,0.745,1.59221415619936,0.123818562205801
"Vriesea_friburgensis_N_100","rf",0.911015625,0.755,1.49741390843389,0.180791613301555
"Vriesea_incurvata_C_010","rf",0.740833333333333,0.575833333333334,1.62493781306995,0.222932044611181
"Vriesea_incurvata_C_020","rf",0.77875,0.534166666666667,1.40469588123018,0.280543925285413
"Vriesea_incurvata_C_050","rf",0.864553571428571,0.639285714285714,1.34526345314605,0.187206514301826
"Vriesea_incurvata_C_100","rf",0.922268518518518,0.776388888888889,1.32624865367608,0.107015075990103
"Vriesea_incurvata_N_010","rf",0.698125,0.542916666666666,1.587289174727,0.13950809518344
"Vriesea_incurvata_N_020","rf",0.894625,0.795,1.58648104279978,0.139416638626894
"Vriesea_incurvata_N_050","rf",0.848365384615384,0.689326923076923,1.45120450025783,0.20257624956777
"Vriesea_incurvata_N_100","rf",0.874351851851852,0.656851851851852,1.18015311998088,0.186234775836016
"Vriesea_rodigasiana_C_010","rf",0.911875,0.91,1.87734416422652,0.0740258587395967
"Vriesea_rodigasiana_C_020","rf",0.844583333333333,0.749166666666667,1.75518156058911,0.147330437662577
"Vriesea_rodigasiana_C_050","rf",0.922708333333333,0.82625,1.82124133365343,0.143357622534626
"Vriesea_rodigasiana_C_100","rf",0.9475,0.819090909090909,1.73716096901338,0.090754902297661
"Vriesea_rodigasiana_N_010","rf",0.674375,0.67375,1.57083783504211,0.220950782750598
"Vriesea_rodigasiana_N_020","rf",0.885416666666667,0.78625,1.71439383101738,0.174728610132505
"Vriesea_rodigasiana_N_050","rf",0.870625,0.675833333333333,1.62858451018248,0.220424217948266
"Vriesea_rodigasiana_N_100","rf",0.937613636363636,0.804318181818182,1.67509493768016,0.119720768886826
"Vriesea_vagans_C_010","rf",0.7475,0.6225,1.55455920372993,0.262531285079466
"Vriesea_vagans_C_020","rf",0.685833333333333,0.557083333333333,1.58016398272312,0.24938966908324
"Vriesea_vagans_C_050","rf",0.88125,0.733035714285714,1.626197200794,0.17904354359008
"Vriesea_vagans_C_100","rf",0.90375,0.708076923076923,1.49603065872452,0.183164830537908
"Vriesea_vagans_N_010","rf",0.6215625,0.54625,1.68504675325896,0.103450144616154
"Vriesea_vagans_N_020","rf",0.815,0.687916666666667,1.67895046074303,0.196869326240881
"Vriesea_vagans_N_050","rf",0.911517857142857,0.779107142857143,1.70226326798206,0.106531347086732
"Vriesea_vagans_N_100","rf",0.933028846153846,0.779038461538461,1.59269781194438,0.157287699364839
"Acianthera_sonderiana_C_010","svmk",0.706875,0.62125,1.5796029859331,0.274109360636821
"Acianthera_sonderiana_C_020","svmk",0.780416666666667,0.610416666666667,1.75226764606523,0.225906960243795
"Acianthera_sonderiana_C_050","svmk",0.76125,0.580416666666666,1.37865735084494,0.258487854344557
"Acianthera_sonderiana_C_100","svmk",0.77923076923077,0.549519230769231,1.24516630213516,0.193241629367583
"Acianthera_sonderiana_N_010","svmk",0.649375,0.5,1.7385758187528,0.278841413198886
"Acianthera_sonderiana_N_020","svmk",0.74,0.586666666666667,1.53745080963731,0.256865338288304
"Acianthera_sonderiana_N_050","svmk",0.768541666666667,0.564166666666666,1.1728357354846,0.255973181570002
"Acianthera_sonderiana_N_100","svmk",0.818557692307692,0.56576923076923,1.25149633972369,0.179422660175404
"Aechmea_distichantha_C_010","svmk",0.4075,0.181666666666667,1.19794076324495,0.39524834623321
"Aechmea_distichantha_C_020","svmk",0.69475,0.44625,1.11177239492098,0.197502162328219
"Aechmea_distichantha_C_050","svmk",0.802884615384616,0.616826923076923,1.07681839127494,0.0746041743882488
"Aechmea_distichantha_C_100","svmk",0.832355769230769,0.643461538461539,1.04190530481852,0.153787386980552
"Aechmea_distichantha_N_010","svmk",0.41,0.155833333333333,1.05582282851559,0.43381497005389
"Aechmea_distichantha_N_020","svmk",0.674,0.4275,1.06448849329806,0.282774945248938
"Aechmea_distichantha_N_050","svmk",0.744326923076923,0.541346153846154,1.03795705658474,0.144100165849706
"Aechmea_distichantha_N_100","svmk",0.769086538461539,0.460673076923077,1.04412229131479,0.257616976656252
"Aechmea_lamarchei_C_010","svmk",0.27125,0.26875,1.02639878779486,0.422078486990082
"Aechmea_lamarchei_C_020","svmk",0.590833333333333,0.36625,1.46864501658306,0.326270281886537
"Aechmea_lamarchei_C_050","svmk",0.762291666666667,0.575416666666666,1.56958008528615,0.218970395114411
"Aechmea_lamarchei_C_100","svmk",0.807291666666667,0.5975,1.52724624026242,0.163773096604184
"Aechmea_lamarchei_N_010","svmk",0.2175,0.21625,1.23109988542212,0.426789025717198
"Aechmea_lamarchei_N_020","svmk",0.266666666666667,0.0954166666666666,1.23834275523089,0.390374082390178
"Aechmea_lamarchei_N_050","svmk",0.765833333333333,0.536666666666667,1.57100856857276,0.26313775165816
"Aechmea_lamarchei_N_100","svmk",0.623541666666667,0.2975,1.19205279707424,0.230686894713722
"Aechmea_nudicaulis_C_010","svmk",0.58,0.2875,1.38817515269701,0.285567949661604
"Aechmea_nudicaulis_C_020","svmk",0.771428571428571,0.533392857142857,1.09740385925941,0.276230569127167
"Aechmea_nudicaulis_C_050","svmk",0.81078125,0.52125,1.1007793476735,0.219703542525195
"Aechmea_nudicaulis_C_100","svmk",0.87939393939394,0.68780303030303,1.08600664110558,0.103269673536311
"Aechmea_nudicaulis_N_010","svmk",0.60125,0.36375,1.27139760595256,0.237811423380897
"Aechmea_nudicaulis_N_020","svmk",0.594285714285715,0.299285714285714,1.04331545037258,0.226244601394864
"Aechmea_nudicaulis_N_050","svmk",0.777720588235294,0.54360294117647,1.08862022445138,0.109960297742058
"Aechmea_nudicaulis_N_100","svmk",0.851780303030303,0.60905303030303,1.0823022150314,0.176016219105422
"Billbergia_amoena_C_010","svmk",0.522916666666667,0.299583333333333,1.30119083535532,0.328280358602718
"Billbergia_amoena_C_020","svmk",0.5559375,0.35875,1.14168644465776,0.300556561315048
"Billbergia_amoena_C_050","svmk",0.672125,0.37125,1.05464315884496,0.261511212470701
"Billbergia_amoena_C_100","svmk",0.848375,0.6525,1.06606906737093,0.141967324315872
"Billbergia_amoena_N_010","svmk",0.70625,0.5025,1.52261488254141,0.221248133755742
"Billbergia_amoena_N_020","svmk",0.6484375,0.5,1.31998473493421,0.0832481641305171
"Billbergia_amoena_N_050","svmk",0.62075,0.31625,1.0456450838367,0.302113966014828
"Billbergia_amoena_N_100","svmk",0.733,0.4075,1.04112997458471,0.247374261349416
"Billbergia_distachia_C_010","svmk",0.43,0.30625,1.14600717742292,0.295065714615766
"Billbergia_distachia_C_020","svmk",0.664375,0.48,1.34809900145578,0.311251196980063
"Billbergia_distachia_C_050","svmk",0.697,0.46125,1.0488087668148,0.133865321082528
"Billbergia_distachia_C_100","svmk",0.7725,0.539940476190476,1.01706254578296,0.198568664612648
"Billbergia_distachia_N_010","svmk",0.28375,0.12,1.14725051537429,0.434188408867131
"Billbergia_distachia_N_020","svmk",0.604375,0.36375,1.38172301542038,0.189246457479263
"Billbergia_distachia_N_050","svmk",0.548625,0.28375,1.09837022821158,0.319050936961385
"Billbergia_distachia_N_100","svmk",0.757619047619048,0.524285714285714,1.03600893646545,0.206847405809562
"Billbergia_euphemiae_C_010","svmk",0.723053892215569,0.711077844311377,1.74924629118119,0.179830018281591
"Billbergia_euphemiae_C_020","svmk",0.695833333333333,0.513333333333334,1.61539894286472,0.227742686203915
"Billbergia_euphemiae_C_050","svmk",0.725208333333334,0.504583333333333,1.28868711564267,0.224381901520939
"Billbergia_euphemiae_C_100","svmk",0.834204545454545,0.615454545454545,1.38010379335054,0.18275687722536
"Billbergia_euphemiae_N_010","svmk",0.30375,0.30125,1.05631933740216,0.401446389097938
"Billbergia_euphemiae_N_020","svmk",0.711875,0.62125,1.63762460838891,0.00495049504950495
"Billbergia_euphemiae_N_050","svmk",0.71625,0.42875,1.24889014662293,0.19258427435711
"Billbergia_euphemiae_N_100","svmk",0.750795454545455,0.500568181818182,1.03213394056218,0.203109196593241
"Billbergia_zebrina_C_010","svmk",0.63875,0.48625,1.5884183477937,0.294167318427187
"Billbergia_zebrina_C_020","svmk",0.430416666666667,0.2875,1.09153667288042,0.288977523187339
"Billbergia_zebrina_C_050","svmk",0.76015625,0.5075,1.26144275356933,0.274988438101454
"Billbergia_zebrina_C_100","svmk",0.73975,0.485416666666666,1.13580729736677,0.252427821780749
"Billbergia_zebrina_N_010","svmk",0.5575,0.53,1.70081513494715,0.292808673023022
"Billbergia_zebrina_N_020","svmk",0.48625,0.31125,1.15175650621641,0.312451835237458
"Billbergia_zebrina_N_050","svmk",0.6628125,0.41125,1.17514071579565,0.315273621623736
"Billbergia_zebrina_N_100","svmk",0.729666666666666,0.390833333333333,1.23973905562865,0.246085494473041
"Cattleya_coccinea_C_010","svmk",0.534375,0.37,1.27081920176543,0.292635732209403
"Cattleya_coccinea_C_020","svmk",0.351666666666667,0.242083333333333,1.02243944669091,0.358917318852923
"Cattleya_coccinea_C_050","svmk",0.69859375,0.49,1.04037492384081,0.18197505104979
"Cattleya_coccinea_C_100","svmk",0.778583333333334,0.559583333333334,1.03806198611225,0.10405313668079
"Cattleya_coccinea_N_010","svmk",0.508125,0.38,1.28093299553274,0.302793149807858
"Cattleya_coccinea_N_020","svmk",0.66875,0.439583333333333,1.135458741985,0.170454642721876
"Cattleya_coccinea_N_050","svmk",0.62671875,0.39,1.04139544807293,0.0917343888655364
"Cattleya_coccinea_N_100","svmk",0.694916666666667,0.44625,1.01952476845248,0.155078543975814
"Christensonella_subulata_C_010","svmk",0.44,0.33,1.34884093560099,0.378546959192121
"Christensonella_subulata_C_020","svmk",0.51875,0.312916666666667,1.28882914854529,0.280736795531784
"Christensonella_subulata_C_050","svmk",0.65453125,0.3925,1.03549811013653,0.263452539288609
"Christensonella_subulata_C_100","svmk",0.831015625,0.578125,1.08397814436136,0.194134668637686
"Christensonella_subulata_N_010","svmk",0.400625,0.26125,1.35313938762055,0.398787607307539
"Christensonella_subulata_N_020","svmk",0.620416666666667,0.4675,1.42719295415161,0.261878904472901
"Christensonella_subulata_N_050","svmk",0.6865625,0.445,1.22287577718705,0.213993032333739
"Christensonella_subulata_N_100","svmk",0.805390625,0.560625,1.06611040060865,0.208083345852405
"Codonanthe_devosiana_C_010","svmk",0.74375,0.62375,1.70972689127384,0.195175678464192
"Codonanthe_devosiana_C_020","svmk",0.75875,0.601666666666667,1.44450204876385,0.237104724524241
"Codonanthe_devosiana_C_050","svmk",0.809375,0.6475,1.32517408050263,0.0564049511353088
"Codonanthe_devosiana_C_100","svmk",0.828303571428572,0.634642857142857,1.07270752013555,0.113946526389542
"Codonanthe_devosiana_N_010","svmk",0.3525,0.30625,1.39896792079522,0.406586695724025
"Codonanthe_devosiana_N_020","svmk",0.8025,0.630833333333333,1.40554823123245,0.182740982163346
"Codonanthe_devosiana_N_050","svmk",0.68875,0.40375,1.07605076042727,0.198487936872183
"Codonanthe_devosiana_N_100","svmk",0.849732142857143,0.677321428571429,1.23512693149421,0.135423899713558
"Codonanthe_gracilis_C_010","svmk",0.6525,0.575,1.61844745218854,0.260029057160205
"Codonanthe_gracilis_C_020","svmk",0.905416666666667,0.7775,1.31320509575899,0.170247362382973
"Codonanthe_gracilis_C_050","svmk",0.79640625,0.66,1.04213176078858,0.101448706215793
"Codonanthe_gracilis_C_100","svmk",0.873083333333333,0.72625,1.08412624039948,0.12652740134138
"Codonanthe_gracilis_N_010","svmk",0.4225,0.3075,1.38067920312585,0.244534627398665
"Codonanthe_gracilis_N_020","svmk",0.622916666666667,0.467916666666667,1.08178724248642,0.148068060929849
"Codonanthe_gracilis_N_050","svmk",0.8471875,0.64875,1.08310524806606,0.189638157567906
"Codonanthe_gracilis_N_100","svmk",0.889083333333333,0.738333333333334,1.07270344027891,0.100779391590678
"Dichaea_cogniauxiana_C_010","svmk",0.705,0.58,1.7411481131517,0.226912738393957
"Dichaea_cogniauxiana_C_020","svmk",0.91875,0.830416666666667,1.85589646849469,0.0883074582461902
"Dichaea_cogniauxiana_C_050","svmk",0.855714285714286,0.668928571428571,1.51905738650685,0.149643884229979
"Dichaea_cogniauxiana_C_100","svmk",0.89175,0.680833333333333,1.11589577088725,0.169948393602492
"Dichaea_cogniauxiana_N_010","svmk",0.438125,0.27125,1.18048328049823,0.392179013499752
"Dichaea_cogniauxiana_N_020","svmk",0.708333333333333,0.52375,1.52854967386099,0.309310932546181
"Dichaea_cogniauxiana_N_050","svmk",0.74421875,0.5075,1.19673307380923,0.22870017107191
"Dichaea_cogniauxiana_N_100","svmk",0.808571428571428,0.578928571428571,1.09037223597187,0.143782300173367
"Edmundoa_lindenii_C_010","svmk",0.221875,0.12375,1.1389686213572,0.437968355444184
"Edmundoa_lindenii_C_020","svmk",0.616666666666666,0.452083333333333,1.1903288807471,0.265077747979835
"Edmundoa_lindenii_C_050","svmk",0.754285714285714,0.546607142857143,1.50605500603454,0.276831694039227
"Edmundoa_lindenii_C_100","svmk",0.878461538461539,0.666538461538461,1.12420974996387,0.0580016451701389
"Edmundoa_lindenii_N_010","svmk",0.95125,0.95,1.97302566256332,0.047032408491214
"Edmundoa_lindenii_N_020","svmk",0.520416666666667,0.33875,1.30218490370217,0.193922011116533
"Edmundoa_lindenii_N_050","svmk",0.856964285714286,0.719107142857143,1.20605389292652,0.159173925395262
"Edmundoa_lindenii_N_100","svmk",0.849038461538462,0.643653846153846,1.13824878065295,0.187785882122249
"Encyclia_patens_C_010","svmk",0.599375,0.43375,1.57974859835875,0.332404387505981
"Encyclia_patens_C_020","svmk",0.624583333333333,0.460416666666667,1.08222987041382,0.324685203234899
"Encyclia_patens_C_050","svmk",0.679375,0.40875,1.10713121103785,0.250765497826464
"Encyclia_patens_C_100","svmk",0.7955,0.550416666666667,1.07248374981789,0.20923482706285
"Encyclia_patens_N_010","svmk",0.33,0.22875,1.46078341016306,0.432627308491636
"Encyclia_patens_N_020","svmk",0.449583333333333,0.20125,1.32184365268165,0.411377229052315
"Encyclia_patens_N_050","svmk",0.73140625,0.495,1.26935044139833,0.323916121656983
"Encyclia_patens_N_100","svmk",0.75125,0.465416666666666,1.05934926347064,0.314118607567544
"Gomesa_ranifera_C_010","svmk",0.75,0.63,1.59967083354696,0.263562249476151
"Gomesa_ranifera_C_020","svmk",0.6928125,0.47875,1.14047757633712,0.284220815762186
"Gomesa_ranifera_C_050","svmk",0.816125,0.5875,1.17532281503952,0.103934868110126
"Gomesa_ranifera_C_100","svmk",0.846644736842106,0.704473684210526,1.10915169686135,0.0954110521256259
"Gomesa_ranifera_N_010","svmk",0.804375,0.73625,1.65642194097279,0.178342886741268
"Gomesa_ranifera_N_020","svmk",0.90375,0.815,1.16482014518262,0.150307252087438
"Gomesa_ranifera_N_050","svmk",0.748055555555555,0.586666666666666,1.102330023205,0.105498922755802
"Gomesa_ranifera_N_100","svmk",0.927763157894737,0.849736842105263,1.37127828181574,0.0475109146823397
"Hatiora_salicornioides_C_010","svmk",0.671666666666667,0.445416666666667,1.55410603751312,0.217005468713009
"Hatiora_salicornioides_C_020","svmk",0.75575,0.54625,1.19000304991731,0.128024098217839
"Hatiora_salicornioides_C_050","svmk",0.8725,0.700416666666667,1.09800120394024,0.105111669544073
"Hatiora_salicornioides_C_100","svmk",0.85859375,0.695416666666666,1.04960795906609,0.13224615751212
"Hatiora_salicornioides_N_010","svmk",0.44625,0.31375,1.27445319660949,0.332276810309843
"Hatiora_salicornioides_N_020","svmk",0.7835,0.61625,1.39349358428096,0.179646137313897
