"sp","algo","M1","M2","good","bad","total","mod"
"Acianthera_sonderiana_C_010","bioclim",0.116,0.202797202797203,116,572,1000,"raw_mean"
"Acianthera_sonderiana_C_010","glm",0.04,0.173160173160173,40,231,1000,"raw_mean"
"Acianthera_sonderiana_C_010","maxent",0.091,0.67910447761194,91,134,1000,"raw_mean"
"Acianthera_sonderiana_C_010","rf",0.175,1.5625,175,112,1000,"raw_mean"
"Acianthera_sonderiana_C_010","svmk",0.036,0.166666666666667,36,216,1000,"raw_mean"
"Acianthera_sonderiana_C_020","bioclim",0.113,0.179650238473768,113,629,1000,"raw_mean"
"Acianthera_sonderiana_C_020","glm",0.171,0.966101694915254,171,177,1000,"raw_mean"
"Acianthera_sonderiana_C_020","maxent",0.226,1.83739837398374,226,123,1000,"raw_mean"
"Acianthera_sonderiana_C_020","rf",0.232,5.52380952380952,232,42,1000,"raw_mean"
"Acianthera_sonderiana_C_020","svmk",0.178,1.56140350877193,178,114,1000,"raw_mean"
"Acianthera_sonderiana_C_050","bioclim",0.445,2.32984293193717,445,191,1000,"raw_mean"
"Acianthera_sonderiana_C_050","glm",0.217,1.06896551724138,217,203,1000,"raw_mean"
"Acianthera_sonderiana_C_050","maxent",0.234,1.22513089005236,234,191,1000,"raw_mean"
"Acianthera_sonderiana_C_050","rf",0.183,1.63392857142857,183,112,1000,"raw_mean"
"Acianthera_sonderiana_C_050","svmk",0.186,0.973821989528796,186,191,1000,"raw_mean"
"Acianthera_sonderiana_C_100","bioclim",0.018,0.135338345864662,18,133,1000,"raw_mean"
"Acianthera_sonderiana_C_100","glm",0.201,1.02030456852792,201,197,1000,"raw_mean"
"Acianthera_sonderiana_C_100","maxent",0.222,1.17460317460317,222,189,1000,"raw_mean"
"Acianthera_sonderiana_C_100","rf",0.184,1.35294117647059,184,136,1000,"raw_mean"
"Acianthera_sonderiana_C_100","svmk",0.168,1.42372881355932,168,118,1000,"raw_mean"
"Acianthera_sonderiana_N_010","bioclim",0.515,1.07740585774059,515,478,1000,"raw_mean"
"Acianthera_sonderiana_N_010","glm",0.206,0.944954128440367,206,218,1000,"raw_mean"
"Acianthera_sonderiana_N_010","maxent",0.111,0.444,111,250,1000,"raw_mean"
"Acianthera_sonderiana_N_010","rf",0.142,0.788888888888889,142,180,1000,"raw_mean"
"Acianthera_sonderiana_N_010","svmk",0.149,1.31858407079646,149,113,1000,"raw_mean"
"Acianthera_sonderiana_N_020","bioclim",0.015,0.0207182320441989,15,724,1000,"raw_mean"
"Acianthera_sonderiana_N_020","glm",0.214,0.981651376146789,214,218,1000,"raw_mean"
"Acianthera_sonderiana_N_020","maxent",0.213,2.15151515151515,213,99,1000,"raw_mean"
"Acianthera_sonderiana_N_020","rf",0.134,1.16521739130435,134,115,1000,"raw_mean"
"Acianthera_sonderiana_N_020","svmk",0.155,1.02649006622517,155,151,1000,"raw_mean"
"Acianthera_sonderiana_N_050","bioclim",0.313,0.845945945945946,313,370,1000,"raw_mean"
"Acianthera_sonderiana_N_050","glm",0.195,1.07142857142857,195,182,1000,"raw_mean"
"Acianthera_sonderiana_N_050","maxent",0.221,1.50340136054422,221,147,1000,"raw_mean"
"Acianthera_sonderiana_N_050","rf",0.199,2.23595505617978,199,89,1000,"raw_mean"
"Acianthera_sonderiana_N_050","svmk",0.139,0.798850574712644,139,174,1000,"raw_mean"
"Acianthera_sonderiana_N_100","bioclim",0.193,0.901869158878505,193,214,1000,"raw_mean"
"Acianthera_sonderiana_N_100","glm",0.214,1.10880829015544,214,193,1000,"raw_mean"
"Acianthera_sonderiana_N_100","maxent",0.236,1.43030303030303,236,165,1000,"raw_mean"
"Acianthera_sonderiana_N_100","rf",0.188,1.55371900826446,188,121,1000,"raw_mean"
"Acianthera_sonderiana_N_100","svmk",0.157,0.912790697674419,157,172,1000,"raw_mean"
"Aechmea_distichantha_C_010","bioclim",0.466,1.60137457044674,466,291,1000,"raw_mean"
"Aechmea_distichantha_C_010","glm",0.164,0.656,164,250,1000,"raw_mean"
"Aechmea_distichantha_C_010","maxent",0.212,2.98591549295775,212,71,1000,"raw_mean"
"Aechmea_distichantha_C_010","rf",0.145,1.57608695652174,145,92,1000,"raw_mean"
"Aechmea_distichantha_C_010","svmk",0.145,1.06617647058824,145,136,1000,"raw_mean"
"Aechmea_distichantha_C_020","bioclim",0.14,0.226537216828479,140,618,1000,"raw_mean"
"Aechmea_distichantha_C_020","glm",0.186,0.944162436548223,186,197,1000,"raw_mean"
"Aechmea_distichantha_C_020","maxent",0.149,1.1037037037037,149,135,1000,"raw_mean"
"Aechmea_distichantha_C_020","rf",0.177,1.59459459459459,177,111,1000,"raw_mean"
"Aechmea_distichantha_C_020","svmk",0.103,0.512437810945274,103,201,1000,"raw_mean"
"Aechmea_distichantha_C_050","bioclim",0.232,0.950819672131147,232,244,1000,"raw_mean"
"Aechmea_distichantha_C_050","glm",0.192,1.13609467455621,192,169,1000,"raw_mean"
"Aechmea_distichantha_C_050","maxent",0.217,1.41830065359477,217,153,1000,"raw_mean"
"Aechmea_distichantha_C_050","rf",0.182,2.16666666666667,182,84,1000,"raw_mean"
"Aechmea_distichantha_C_050","svmk",0.122,0.792207792207792,122,154,1000,"raw_mean"
"Aechmea_distichantha_C_100","bioclim",0.288,1.73493975903614,288,166,1000,"raw_mean"
"Aechmea_distichantha_C_100","glm",0.176,1.13548387096774,176,155,1000,"raw_mean"
"Aechmea_distichantha_C_100","maxent",0.213,1.7603305785124,213,121,1000,"raw_mean"
"Aechmea_distichantha_C_100","rf",0.207,2.2258064516129,207,93,1000,"raw_mean"
"Aechmea_distichantha_C_100","svmk",0.122,0.674033149171271,122,181,1000,"raw_mean"
"Aechmea_distichantha_N_010","bioclim",0.083,0.131537242472266,83,631,1000,"raw_mean"
"Aechmea_distichantha_N_010","glm",0.236,1.4047619047619,236,168,1000,"raw_mean"
"Aechmea_distichantha_N_010","maxent",0.164,1.53271028037383,164,107,1000,"raw_mean"
"Aechmea_distichantha_N_010","rf",0.205,4.45652173913043,205,46,1000,"raw_mean"
"Aechmea_distichantha_N_010","svmk",0.1,0.510204081632653,100,196,1000,"raw_mean"
"Aechmea_distichantha_N_020","bioclim",0.413,1.74261603375527,413,237,1000,"raw_mean"
"Aechmea_distichantha_N_020","glm",0.199,1.0050505050505,199,198,1000,"raw_mean"
"Aechmea_distichantha_N_020","maxent",0.213,1.99065420560748,213,107,1000,"raw_mean"
"Aechmea_distichantha_N_020","rf",0.173,1.9010989010989,173,91,1000,"raw_mean"
"Aechmea_distichantha_N_020","svmk",0.148,0.8,148,185,1000,"raw_mean"
"Aechmea_distichantha_N_050","bioclim",0.008,0.0152091254752852,8,526,1000,"raw_mean"
"Aechmea_distichantha_N_050","glm",0.184,1.0635838150289,184,173,1000,"raw_mean"
"Aechmea_distichantha_N_050","maxent",0.161,1.05228758169935,161,153,1000,"raw_mean"
"Aechmea_distichantha_N_050","rf",0.209,2.34831460674157,209,89,1000,"raw_mean"
"Aechmea_distichantha_N_050","svmk",0.109,0.672839506172839,109,162,1000,"raw_mean"
"Aechmea_distichantha_N_100","bioclim",0.268,1.27619047619048,268,210,1000,"raw_mean"
"Aechmea_distichantha_N_100","glm",0.174,1.0875,174,160,1000,"raw_mean"
"Aechmea_distichantha_N_100","maxent",0.202,1.72649572649573,202,117,1000,"raw_mean"
"Aechmea_distichantha_N_100","rf",0.207,2.52439024390244,207,82,1000,"raw_mean"
"Aechmea_distichantha_N_100","svmk",0.077,0.394871794871795,77,195,1000,"raw_mean"
"Aechmea_lamarchei_C_010","bioclim",0.284,0.614718614718615,284,462,1000,"raw_mean"
"Aechmea_lamarchei_C_010","glm",0.005,0.02,5,250,1000,"raw_mean"
"Aechmea_lamarchei_C_010","maxent",0,0,0,396,1000,"raw_mean"
"Aechmea_lamarchei_C_010","rf",0.133,1.60240963855422,133,83,1000,"raw_mean"
"Aechmea_lamarchei_C_010","svmk",0.132,0.666666666666667,132,198,1000,"raw_mean"
"Aechmea_lamarchei_C_020","bioclim",0.107,0.157352941176471,107,680,1000,"raw_mean"
"Aechmea_lamarchei_C_020","glm",0.218,0.908333333333333,218,240,1000,"raw_mean"
"Aechmea_lamarchei_C_020","maxent",0.093,1.32857142857143,93,70,1000,"raw_mean"
"Aechmea_lamarchei_C_020","rf",0.193,7.42307692307692,193,26,1000,"raw_mean"
"Aechmea_lamarchei_C_020","svmk",0.181,1.0225988700565,181,177,1000,"raw_mean"
"Aechmea_lamarchei_C_050","bioclim",0.216,0.354679802955665,216,609,1000,"raw_mean"
"Aechmea_lamarchei_C_050","glm",0.179,0.886138613861386,179,202,1000,"raw_mean"
"Aechmea_lamarchei_C_050","maxent",0.22,5.78947368421053,220,38,1000,"raw_mean"
"Aechmea_lamarchei_C_050","rf",0.048,0.335664335664336,48,143,1000,"raw_mean"
"Aechmea_lamarchei_C_050","svmk",0.216,1.25581395348837,216,172,1000,"raw_mean"
"Aechmea_lamarchei_C_100","bioclim",0.117,0.661016949152542,117,177,1000,"raw_mean"
"Aechmea_lamarchei_C_100","glm",0.192,3.42857142857143,192,56,1000,"raw_mean"
"Aechmea_lamarchei_C_100","maxent",0.247,4.33333333333333,247,57,1000,"raw_mean"
"Aechmea_lamarchei_C_100","rf",0.032,0.182857142857143,32,175,1000,"raw_mean"
"Aechmea_lamarchei_C_100","svmk",0.176,0.967032967032967,176,182,1000,"raw_mean"
"Aechmea_lamarchei_N_010","bioclim",0.499,0.996007984031936,499,501,1000,"raw_mean"
"Aechmea_lamarchei_N_010","glm",0.012,0.048,12,250,1000,"raw_mean"
"Aechmea_lamarchei_N_010","maxent",0,0,0,250,1000,"raw_mean"
"Aechmea_lamarchei_N_010","rf",0.061,0.316062176165803,61,193,1000,"raw_mean"
"Aechmea_lamarchei_N_010","svmk",0.203,1.54961832061069,203,131,1000,"raw_mean"
"Aechmea_lamarchei_N_020","bioclim",0.129,0.172,129,750,1000,"raw_mean"
"Aechmea_lamarchei_N_020","glm",0.166,0.677551020408163,166,245,1000,"raw_mean"
"Aechmea_lamarchei_N_020","maxent",0.111,0.533653846153846,111,208,1000,"raw_mean"
"Aechmea_lamarchei_N_020","rf",0.102,0.864406779661017,102,118,1000,"raw_mean"
"Aechmea_lamarchei_N_020","svmk",0.135,0.870967741935484,135,155,1000,"raw_mean"
"Aechmea_lamarchei_N_050","bioclim",0.454,2.87341772151899,454,158,1000,"raw_mean"
"Aechmea_lamarchei_N_050","glm",0.173,0.752173913043478,173,230,1000,"raw_mean"
"Aechmea_lamarchei_N_050","maxent",0.223,5.06818181818182,223,44,1000,"raw_mean"
"Aechmea_lamarchei_N_050","rf",0.248,16.5333333333333,248,15,1000,"raw_mean"
"Aechmea_lamarchei_N_050","svmk",0.169,0.884816753926702,169,191,1000,"raw_mean"
"Aechmea_lamarchei_N_100","bioclim",0.21,1.25748502994012,210,167,1000,"raw_mean"
"Aechmea_lamarchei_N_100","glm",0.187,1.66964285714286,187,112,1000,"raw_mean"
"Aechmea_lamarchei_N_100","maxent",0.248,3.59420289855072,248,69,1000,"raw_mean"
"Aechmea_lamarchei_N_100","rf",0.097,0.642384105960265,97,151,1000,"raw_mean"
"Aechmea_lamarchei_N_100","svmk",0.196,1.38028169014085,196,142,1000,"raw_mean"
"Aechmea_nudicaulis_C_010","bioclim",0.122,0.215547703180212,122,566,1000,"raw_mean"
"Aechmea_nudicaulis_C_010","glm",0.098,0.583333333333333,98,168,1000,"raw_mean"
"Aechmea_nudicaulis_C_010","maxent",0.174,2.32,174,75,1000,"raw_mean"
"Aechmea_nudicaulis_C_010","rf",0.182,3.56862745098039,182,51,1000,"raw_mean"
"Aechmea_nudicaulis_C_010","svmk",0.165,1.54205607476636,165,107,1000,"raw_mean"
"Aechmea_nudicaulis_C_020","bioclim",0.516,2.45714285714286,516,210,1000,"raw_mean"
"Aechmea_nudicaulis_C_020","glm",0.179,0.978142076502732,179,183,1000,"raw_mean"
"Aechmea_nudicaulis_C_020","maxent",0.219,1.97297297297297,219,111,1000,"raw_mean"
"Aechmea_nudicaulis_C_020","rf",0.228,10.8571428571429,228,21,1000,"raw_mean"
"Aechmea_nudicaulis_C_020","svmk",0.107,0.677215189873418,107,158,1000,"raw_mean"
"Aechmea_nudicaulis_C_050","bioclim",0.288,2.08695652173913,288,138,1000,"raw_mean"
"Aechmea_nudicaulis_C_050","glm",0.181,1.06470588235294,181,170,1000,"raw_mean"
"Aechmea_nudicaulis_C_050","maxent",0.212,2.23157894736842,212,95,1000,"raw_mean"
"Aechmea_nudicaulis_C_050","rf",0.205,2.46987951807229,205,83,1000,"raw_mean"
"Aechmea_nudicaulis_C_050","svmk",0.091,0.471502590673575,91,193,1000,"raw_mean"
"Aechmea_nudicaulis_C_100","bioclim",0.256,1.24271844660194,256,206,1000,"raw_mean"
"Aechmea_nudicaulis_C_100","glm",0.194,1.11494252873563,194,174,1000,"raw_mean"
"Aechmea_nudicaulis_C_100","maxent",0.194,1.43703703703704,194,135,1000,"raw_mean"
"Aechmea_nudicaulis_C_100","rf",0.222,4.625,222,48,1000,"raw_mean"
"Aechmea_nudicaulis_C_100","svmk",0.122,0.616161616161616,122,198,1000,"raw_mean"
"Aechmea_nudicaulis_N_010","bioclim",0.377,1.885,377,200,1000,"raw_mean"
"Aechmea_nudicaulis_N_010","glm",0.132,0.88,132,150,1000,"raw_mean"
"Aechmea_nudicaulis_N_010","maxent",0.159,1.80681818181818,159,88,1000,"raw_mean"
"Aechmea_nudicaulis_N_010","rf",0.17,1.88888888888889,170,90,1000,"raw_mean"
"Aechmea_nudicaulis_N_010","svmk",0.154,1.01986754966887,154,151,1000,"raw_mean"
"Aechmea_nudicaulis_N_020","bioclim",0.193,1.48461538461538,193,130,1000,"raw_mean"
"Aechmea_nudicaulis_N_020","glm",0.143,0.718592964824121,143,199,1000,"raw_mean"
"Aechmea_nudicaulis_N_020","maxent",0.208,2.12244897959184,208,98,1000,"raw_mean"
"Aechmea_nudicaulis_N_020","rf",0.157,1.42727272727273,157,110,1000,"raw_mean"
"Aechmea_nudicaulis_N_020","svmk",0.129,0.573333333333333,129,225,1000,"raw_mean"
"Aechmea_nudicaulis_N_050","bioclim",0.188,0.858447488584475,188,219,1000,"raw_mean"
"Aechmea_nudicaulis_N_050","glm",0.191,0.964646464646465,191,198,1000,"raw_mean"
"Aechmea_nudicaulis_N_050","maxent",0.233,2.67816091954023,233,87,1000,"raw_mean"
"Aechmea_nudicaulis_N_050","rf",0.193,3.21666666666667,193,60,1000,"raw_mean"
"Aechmea_nudicaulis_N_050","svmk",0.081,0.393203883495146,81,206,1000,"raw_mean"
"Aechmea_nudicaulis_N_100","bioclim",0.255,1.875,255,136,1000,"raw_mean"
"Aechmea_nudicaulis_N_100","glm",0.205,1.025,205,200,1000,"raw_mean"
"Aechmea_nudicaulis_N_100","maxent",0.2,2.1505376344086,200,93,1000,"raw_mean"
"Aechmea_nudicaulis_N_100","rf",0.193,2.60810810810811,193,74,1000,"raw_mean"
"Aechmea_nudicaulis_N_100","svmk",0.073,0.359605911330049,73,203,1000,"raw_mean"
"Billbergia_amoena_C_010","bioclim",0.019,0.0216400911161731,19,878,1000,"raw_mean"
"Billbergia_amoena_C_010","glm",0.189,1.09883720930233,189,172,1000,"raw_mean"
"Billbergia_amoena_C_010","maxent",0.16,1.08843537414966,160,147,1000,"raw_mean"
"Billbergia_amoena_C_010","rf",0.129,1.17272727272727,129,110,1000,"raw_mean"
"Billbergia_amoena_C_010","svmk",0.168,0.954545454545455,168,176,1000,"raw_mean"
"Billbergia_amoena_C_020","bioclim",0.298,3.59036144578313,298,83,1000,"raw_mean"
"Billbergia_amoena_C_020","glm",0.045,0.248618784530387,45,181,1000,"raw_mean"
"Billbergia_amoena_C_020","maxent",0.199,2.84285714285714,199,70,1000,"raw_mean"
"Billbergia_amoena_C_020","rf",0.2,4.44444444444444,200,45,1000,"raw_mean"
"Billbergia_amoena_C_020","svmk",0.141,0.708542713567839,141,199,1000,"raw_mean"
"Billbergia_amoena_C_050","bioclim",0.31,2.21428571428571,310,140,1000,"raw_mean"
"Billbergia_amoena_C_050","glm",0.091,0.7,91,130,1000,"raw_mean"
"Billbergia_amoena_C_050","maxent",0.197,3.28333333333333,197,60,1000,"raw_mean"
"Billbergia_amoena_C_050","rf",0.197,2.21348314606742,197,89,1000,"raw_mean"
"Billbergia_amoena_C_050","svmk",0.1,0.505050505050505,100,198,1000,"raw_mean"
"Billbergia_amoena_C_100","bioclim",0.306,1.66304347826087,306,184,1000,"raw_mean"
"Billbergia_amoena_C_100","glm",0.147,0.896341463414634,147,164,1000,"raw_mean"
"Billbergia_amoena_C_100","maxent",0.211,1.8034188034188,211,117,1000,"raw_mean"
"Billbergia_amoena_C_100","rf",0.192,2.23255813953488,192,86,1000,"raw_mean"
"Billbergia_amoena_C_100","svmk",0.062,0.300970873786408,62,206,1000,"raw_mean"
"Billbergia_amoena_N_010","bioclim",0.05,0.0526315789473684,50,950,1000,"raw_mean"
"Billbergia_amoena_N_010","glm",0.149,0.733990147783251,149,203,1000,"raw_mean"
"Billbergia_amoena_N_010","maxent",0.139,1.25225225225225,139,111,1000,"raw_mean"
"Billbergia_amoena_N_010","rf",0.134,1.86111111111111,134,72,1000,"raw_mean"
"Billbergia_amoena_N_010","svmk",0.152,1.04827586206897,152,145,1000,"raw_mean"
"Billbergia_amoena_N_020","bioclim",0.524,2.18333333333333,524,240,1000,"raw_mean"
"Billbergia_amoena_N_020","glm",0.177,0.936507936507937,177,189,1000,"raw_mean"
"Billbergia_amoena_N_020","maxent",0.184,1.65765765765766,184,111,1000,"raw_mean"
"Billbergia_amoena_N_020","rf",0.136,1.30769230769231,136,104,1000,"raw_mean"
