"treatment","genus","epithet","clump","size","treatment1","algorithm","AUC","TSS","pROC","omission","M1","M2","good","bad","total","mod","M3"
"Rhipsalis_lindbergiana_C_050","Rhipsalis","lindbergiana","C","050","Rhipsalis_lindbergiana_C_050","glm",0.722083333333334,0.499583333333333,1.23016339628098,NA,0.02,0.08,20,250,1000,"raw_mean",0.0740740740740741
"Rhipsalis_lindbergiana_C_050","Rhipsalis","lindbergiana","C","050","Rhipsalis_lindbergiana_C_050","maxent",0.805208333333333,0.658333333333333,1.8370096003825,0.233112785571679,0.234,3.96610169491525,234,59,1000,"raw_mean",0.798634812286689
"Rhipsalis_lindbergiana_C_050","Rhipsalis","lindbergiana","C","050","Rhipsalis_lindbergiana_C_050","rf",0.81875,0.60625,1.496867313556,0.276629991148682,0.155,1.74157303370787,155,89,1000,"raw_mean",0.635245901639344
"Rhipsalis_lindbergiana_C_050","Rhipsalis","lindbergiana","C","050","Rhipsalis_lindbergiana_C_050","svmk",0.840625,0.68,1.42232307807231,0.170137418157398,0.169,0.918478260869565,169,184,1000,"raw_mean",0.478753541076487
"Rhipsalis_lindbergiana_C_100","Rhipsalis","lindbergiana","C","100","Rhipsalis_lindbergiana_C_100","bioclim",0.725625,0.510833333333333,1.81512929924174,0.297067488282619,0.31,2.34848484848485,310,132,1000,"raw_mean",0.701357466063348
"Rhipsalis_lindbergiana_C_100","Rhipsalis","lindbergiana","C","100","Rhipsalis_lindbergiana_C_100","glm",0.608020833333333,0.282916666666667,1.19718084542426,NA,0.132,0.814814814814815,132,162,1000,"raw_mean",0.448979591836735
"Rhipsalis_lindbergiana_C_100","Rhipsalis","lindbergiana","C","100","Rhipsalis_lindbergiana_C_100","maxent",0.827083333333333,0.63625,1.78099158448421,0.237086201568176,0.24,2.89156626506024,240,83,1000,"raw_mean",0.743034055727554
"Rhipsalis_lindbergiana_C_100","Rhipsalis","lindbergiana","C","100","Rhipsalis_lindbergiana_C_100","rf",0.819270833333334,0.59625,1.36664751092842,0.261813722879903,0.187,2.17441860465116,187,86,1000,"raw_mean",0.684981684981685
"Rhipsalis_lindbergiana_C_100","Rhipsalis","lindbergiana","C","100","Rhipsalis_lindbergiana_C_100","svmk",0.751458333333333,0.454166666666666,1.11272603035882,0.299665107990583,0.123,0.661290322580645,123,186,1000,"raw_mean",0.398058252427184
"Rhipsalis_lindbergiana_N_010","Rhipsalis","lindbergiana","N","010","Rhipsalis_lindbergiana_N_010","bioclim",0.475,0,NA,0.5,0.052,0.0548523206751055,52,948,1000,"raw_mean",0.052
"Rhipsalis_lindbergiana_N_010","Rhipsalis","lindbergiana","N","010","Rhipsalis_lindbergiana_N_010","glm",0.473125,0.07875,1.19340804056028,NA,0,0,0,250,1000,"raw_mean",0
"Rhipsalis_lindbergiana_N_010","Rhipsalis","lindbergiana","N","010","Rhipsalis_lindbergiana_N_010","maxent",0.763125,0.69875,1.33631875671197,0.229661704957825,0.189,1.61538461538462,189,117,1000,"raw_mean",0.617647058823529
"Rhipsalis_lindbergiana_N_010","Rhipsalis","lindbergiana","N","010","Rhipsalis_lindbergiana_N_010","rf",0.5928125,0.445,1.40204773941542,0.342449256731829,0.161,1.31967213114754,161,122,1000,"raw_mean",0.568904593639576
"Rhipsalis_lindbergiana_N_010","Rhipsalis","lindbergiana","N","010","Rhipsalis_lindbergiana_N_010","svmk",0.41875,0.3775,1.35888100473185,0.322359837182776,0.131,1.3936170212766,131,94,1000,"raw_mean",0.582222222222222
"Rhipsalis_lindbergiana_N_020","Rhipsalis","lindbergiana","N","020","Rhipsalis_lindbergiana_N_020","bioclim",0.544166666666666,0.14125,1.91049465955824,0.365121206500492,0.012,0.0167597765363128,12,716,1000,"raw_mean",0.0164835164835165
"Rhipsalis_lindbergiana_N_020","Rhipsalis","lindbergiana","N","020","Rhipsalis_lindbergiana_N_020","glm",0.43875,0.0883333333333332,1.24601965518628,NA,0.052,0.290502793296089,52,179,1000,"raw_mean",0.225108225108225
"Rhipsalis_lindbergiana_N_020","Rhipsalis","lindbergiana","N","020","Rhipsalis_lindbergiana_N_020","maxent",0.515,0.335416666666667,1.27514138667348,0.280029481180588,0.022,0.105263157894737,22,209,1000,"raw_mean",0.0952380952380952
"Rhipsalis_lindbergiana_N_020","Rhipsalis","lindbergiana","N","020","Rhipsalis_lindbergiana_N_020","rf",0.590416666666667,0.440833333333333,1.34009264626925,0.270986228086744,0.203,4.61363636363636,203,44,1000,"raw_mean",0.821862348178138
"Rhipsalis_lindbergiana_N_020","Rhipsalis","lindbergiana","N","020","Rhipsalis_lindbergiana_N_020","svmk",0.779166666666667,0.59125,1.59930497209225,0.160014772351567,0.205,1.13259668508287,205,181,1000,"raw_mean",0.531088082901554
"Rhipsalis_lindbergiana_N_050","Rhipsalis","lindbergiana","N","050","Rhipsalis_lindbergiana_N_050","bioclim",0.702604166666666,0.49875,1.8578287792108,0.301245633628296,0.237,1.09722222222222,237,216,1000,"raw_mean",0.52317880794702
"Rhipsalis_lindbergiana_N_050","Rhipsalis","lindbergiana","N","050","Rhipsalis_lindbergiana_N_050","glm",0.770833333333333,0.610833333333333,1.26852502706928,NA,0,0,0,250,1000,"raw_mean",0
"Rhipsalis_lindbergiana_N_050","Rhipsalis","lindbergiana","N","050","Rhipsalis_lindbergiana_N_050","maxent",0.798125,0.61,1.82341799313072,0.278465110628032,0.207,4.3125,207,48,1000,"raw_mean",0.811764705882353
"Rhipsalis_lindbergiana_N_050","Rhipsalis","lindbergiana","N","050","Rhipsalis_lindbergiana_N_050","rf",0.830833333333333,0.643333333333334,1.56792027861656,0.242423416821979,0.172,1.73737373737374,172,99,1000,"raw_mean",0.634686346863469
"Rhipsalis_lindbergiana_N_050","Rhipsalis","lindbergiana","N","050","Rhipsalis_lindbergiana_N_050","svmk",0.632083333333333,0.45875,1.19720343273937,0.187196924734791,0.167,0.912568306010929,167,183,1000,"raw_mean",0.477142857142857
"Rhipsalis_lindbergiana_N_100","Rhipsalis","lindbergiana","N","100","Rhipsalis_lindbergiana_N_100","bioclim",0.815913461538462,0.600865384615385,1.82744039389156,0.23820026442716,0.128,0.576576576576577,128,222,1000,"raw_mean",0.365714285714286
"Rhipsalis_lindbergiana_N_100","Rhipsalis","lindbergiana","N","100","Rhipsalis_lindbergiana_N_100","glm",0.639615384615384,0.357019230769231,1.20537478559717,NA,0.144,0.929032258064516,144,155,1000,"raw_mean",0.481605351170569
"Rhipsalis_lindbergiana_N_100","Rhipsalis","lindbergiana","N","100","Rhipsalis_lindbergiana_N_100","maxent",0.845288461538461,0.669326923076923,1.83186103920072,0.212447410936158,0.231,2.48387096774194,231,93,1000,"raw_mean",0.712962962962963
"Rhipsalis_lindbergiana_N_100","Rhipsalis","lindbergiana","N","100","Rhipsalis_lindbergiana_N_100","rf",0.860384615384615,0.664038461538461,1.51540398539742,0.232446981469483,0.195,2.32142857142857,195,84,1000,"raw_mean",0.698924731182796
"Rhipsalis_lindbergiana_N_100","Rhipsalis","lindbergiana","N","100","Rhipsalis_lindbergiana_N_100","svmk",0.798846153846154,0.622115384615384,1.20755831585938,0.22880073151061,0.131,0.661616161616162,131,198,1000,"raw_mean",0.398176291793313
"Rhipsalis_pachyptera_C_010","Rhipsalis","pachyptera","C","010","Rhipsalis_pachyptera_C_010","bioclim",0.499375,0,NA,0.5,0.00263157894736842,0.00263852242744063,1,379,380,"raw_mean",0.00263157894736842
"Rhipsalis_pachyptera_C_010","Rhipsalis","pachyptera","C","010","Rhipsalis_pachyptera_C_010","glm",0.71375,0.7125,1.25042256212291,NA,0.134,0.666666666666667,134,201,1000,"raw_mean",0.4
"Rhipsalis_pachyptera_C_010","Rhipsalis","pachyptera","C","010","Rhipsalis_pachyptera_C_010","maxent",0.61375,0.61375,1.25508086132179,0.277853781217287,0.15,1.5625,150,96,1000,"raw_mean",0.609756097560976
"Rhipsalis_pachyptera_C_010","Rhipsalis","pachyptera","C","010","Rhipsalis_pachyptera_C_010","rf",0.808125,0.80125,1.65569621549402,0.155052217168512,0.155,1.43518518518519,155,108,1000,"raw_mean",0.5893536121673
"Rhipsalis_pachyptera_C_010","Rhipsalis","pachyptera","C","010","Rhipsalis_pachyptera_C_010","svmk",0.46625,0.46125,1.52930669012037,0.332546905831383,0.088,0.389380530973451,88,226,1000,"raw_mean",0.280254777070064
"Rhipsalis_pachyptera_C_020","Rhipsalis","pachyptera","C","020","Rhipsalis_pachyptera_C_020","bioclim",0.72625,0.4375,1.97470656030738,0.244034828006532,0,0,0,1000,1000,"raw_mean",0
"Rhipsalis_pachyptera_C_020","Rhipsalis","pachyptera","C","020","Rhipsalis_pachyptera_C_020","glm",0.784375,0.66625,1.44532944319988,NA,0.167,0.748878923766816,167,223,1000,"raw_mean",0.428205128205128
"Rhipsalis_pachyptera_C_020","Rhipsalis","pachyptera","C","020","Rhipsalis_pachyptera_C_020","maxent",0.793125,0.69375,1.43499412899719,0.23260615629094,0.149,1.44660194174757,149,103,1000,"raw_mean",0.591269841269841
"Rhipsalis_pachyptera_C_020","Rhipsalis","pachyptera","C","020","Rhipsalis_pachyptera_C_020","rf",0.855,0.7775,1.76071245883355,0.172598070272696,0.161,2.0379746835443,161,79,1000,"raw_mean",0.670833333333333
"Rhipsalis_pachyptera_C_020","Rhipsalis","pachyptera","C","020","Rhipsalis_pachyptera_C_020","svmk",0.33875,0.25125,1.19709943533444,0.293788065718538,0.087,0.494318181818182,87,176,1000,"raw_mean",0.330798479087452
"Rhipsalis_pachyptera_C_050","Rhipsalis","pachyptera","C","050","Rhipsalis_pachyptera_C_050","bioclim",0.729479166666667,0.432083333333333,1.96745583507903,0.175212944754498,0.38,1.69642857142857,380,224,1000,"raw_mean",0.629139072847682
"Rhipsalis_pachyptera_C_050","Rhipsalis","pachyptera","C","050","Rhipsalis_pachyptera_C_050","glm",0.699166666666667,0.49875,1.33474063432165,NA,0.144,0.702439024390244,144,205,1000,"raw_mean",0.412607449856734
"Rhipsalis_pachyptera_C_050","Rhipsalis","pachyptera","C","050","Rhipsalis_pachyptera_C_050","maxent",0.808958333333333,0.627916666666666,1.64658298265713,0.167281633249369,0.183,1.05780346820809,183,173,1000,"raw_mean",0.514044943820225
"Rhipsalis_pachyptera_C_050","Rhipsalis","pachyptera","C","050","Rhipsalis_pachyptera_C_050","rf",0.835,0.636666666666666,1.59261848419926,0.226912186371184,0.2,2.5974025974026,200,77,1000,"raw_mean",0.72202166064982
"Rhipsalis_pachyptera_C_050","Rhipsalis","pachyptera","C","050","Rhipsalis_pachyptera_C_050","svmk",0.783541666666667,0.6,1.60694837596733,0.161928575956712,0.109,0.622857142857143,109,175,1000,"raw_mean",0.383802816901408
"Rhipsalis_pachyptera_C_100","Rhipsalis","pachyptera","C","100","Rhipsalis_pachyptera_C_100","bioclim",0.790397727272727,0.565454545454545,1.94465138993625,0.225667352496501,0.221,1.48322147651007,221,149,1000,"raw_mean",0.597297297297297
"Rhipsalis_pachyptera_C_100","Rhipsalis","pachyptera","C","100","Rhipsalis_pachyptera_C_100","glm",0.762727272727272,0.592272727272727,1.33961967251392,1,0.128,0.64,128,200,1000,"raw_mean",0.390243902439024
"Rhipsalis_pachyptera_C_100","Rhipsalis","pachyptera","C","100","Rhipsalis_pachyptera_C_100","maxent",0.857727272727272,0.689659090909091,1.69372841069038,0.151536519594393,0.182,1.12345679012346,182,162,1000,"raw_mean",0.529069767441861
"Rhipsalis_pachyptera_C_100","Rhipsalis","pachyptera","C","100","Rhipsalis_pachyptera_C_100","rf",0.910227272727272,0.742613636363636,1.64707510830781,0.136685091609249,0.188,1.74074074074074,188,108,1000,"raw_mean",0.635135135135135
"Rhipsalis_pachyptera_C_100","Rhipsalis","pachyptera","C","100","Rhipsalis_pachyptera_C_100","svmk",0.848636363636364,0.658863636363636,1.33996627057035,0.194244810101192,0.158,1.00636942675159,158,157,1000,"raw_mean",0.501587301587302
"Rhipsalis_pachyptera_N_010","Rhipsalis","pachyptera","N","010","Rhipsalis_pachyptera_N_010","bioclim",0.495,0,NA,0.5,0.0829596412556054,0.161572052401747,37,229,446,"raw_mean",0.139097744360902
"Rhipsalis_pachyptera_N_010","Rhipsalis","pachyptera","N","010","Rhipsalis_pachyptera_N_010","glm",0.6,0.475,1.24261400257766,NA,0,0,0,250,1000,"raw_mean",0
"Rhipsalis_pachyptera_N_010","Rhipsalis","pachyptera","N","010","Rhipsalis_pachyptera_N_010","maxent",0.7375,0.7375,1.32339326996677,0.187976053553112,0.115,0.76158940397351,115,151,1000,"raw_mean",0.432330827067669
"Rhipsalis_pachyptera_N_010","Rhipsalis","pachyptera","N","010","Rhipsalis_pachyptera_N_010","rf",0.85125,0.84875,1.67628026384719,0.125559020773952,0.214,2.675,214,80,1000,"raw_mean",0.727891156462585
"Rhipsalis_pachyptera_N_010","Rhipsalis","pachyptera","N","010","Rhipsalis_pachyptera_N_010","svmk",0.40875,0.4025,1.64969400043053,0.358081795185574,0.175,1.28676470588235,175,136,1000,"raw_mean",0.562700964630225
"Rhipsalis_pachyptera_N_020","Rhipsalis","pachyptera","N","020","Rhipsalis_pachyptera_N_020","bioclim",0.649583333333334,0.34,1.9744726125099,0.221690196657534,0.272,0.425,272,640,1000,"raw_mean",0.298245614035088
"Rhipsalis_pachyptera_N_020","Rhipsalis","pachyptera","N","020","Rhipsalis_pachyptera_N_020","glm",0.69625,0.560416666666667,1.50733837365669,NA,0.165,0.932203389830508,165,177,1000,"raw_mean",0.482456140350877
"Rhipsalis_pachyptera_N_020","Rhipsalis","pachyptera","N","020","Rhipsalis_pachyptera_N_020","maxent",0.767083333333334,0.657916666666667,1.59926064191509,0.206901578234185,0.14,0.7,140,200,1000,"raw_mean",0.411764705882353
"Rhipsalis_pachyptera_N_020","Rhipsalis","pachyptera","N","020","Rhipsalis_pachyptera_N_020","rf",0.6425,0.479166666666667,1.34967553909314,0.326993537135101,0.102,0.80952380952381,102,126,1000,"raw_mean",0.447368421052632
"Rhipsalis_pachyptera_N_020","Rhipsalis","pachyptera","N","020","Rhipsalis_pachyptera_N_020","svmk",0.520416666666667,0.339166666666667,1.21670355520203,0.361569855872511,0.174,1.58181818181818,174,110,1000,"raw_mean",0.612676056338028
"Rhipsalis_pachyptera_N_050","Rhipsalis","pachyptera","N","050","Rhipsalis_pachyptera_N_050","bioclim",0.754895833333334,0.4825,1.94541894995887,0.265887356682811,0.051,0.0790697674418605,51,645,1000,"raw_mean",0.0732758620689655
"Rhipsalis_pachyptera_N_050","Rhipsalis","pachyptera","N","050","Rhipsalis_pachyptera_N_050","glm",0.731041666666666,0.558333333333333,1.50249016197003,NA,0.111,0.538834951456311,111,206,1000,"raw_mean",0.350157728706625
"Rhipsalis_pachyptera_N_050","Rhipsalis","pachyptera","N","050","Rhipsalis_pachyptera_N_050","maxent",0.86375,0.670416666666667,1.80573944964022,0.210320461911844,0.206,1.32903225806452,206,155,1000,"raw_mean",0.570637119113573
"Rhipsalis_pachyptera_N_050","Rhipsalis","pachyptera","N","050","Rhipsalis_pachyptera_N_050","rf",0.858958333333333,0.695833333333333,1.64643893578548,0.208807652728226,0.188,1.52845528455285,188,123,1000,"raw_mean",0.604501607717042
"Rhipsalis_pachyptera_N_050","Rhipsalis","pachyptera","N","050","Rhipsalis_pachyptera_N_050","svmk",0.803125,0.563333333333333,1.43403565059688,0.239905193635235,0.139,1.02962962962963,139,135,1000,"raw_mean",0.507299270072993
"Rhipsalis_pachyptera_N_100","Rhipsalis","pachyptera","N","100","Rhipsalis_pachyptera_N_100","bioclim",0.823693181818182,0.553409090909091,1.9153002590019,0.241750566901799,0.348,1.76649746192893,348,197,1000,"raw_mean",0.638532110091743
"Rhipsalis_pachyptera_N_100","Rhipsalis","pachyptera","N","100","Rhipsalis_pachyptera_N_100","glm",0.825113636363636,0.616818181818182,1.36276111770312,1,0.144,0.727272727272727,144,198,1000,"raw_mean",0.421052631578947
"Rhipsalis_pachyptera_N_100","Rhipsalis","pachyptera","N","100","Rhipsalis_pachyptera_N_100","maxent",0.905340909090909,0.731818181818182,1.69557856175698,0.174689759105116,0.226,1.40372670807453,226,161,1000,"raw_mean",0.583979328165375
"Rhipsalis_pachyptera_N_100","Rhipsalis","pachyptera","N","100","Rhipsalis_pachyptera_N_100","rf",0.9125,0.762840909090909,1.67991714863941,0.133835736855378,0.17,1.58878504672897,170,107,1000,"raw_mean",0.613718411552347
"Rhipsalis_pachyptera_N_100","Rhipsalis","pachyptera","N","100","Rhipsalis_pachyptera_N_100","svmk",0.818522727272727,0.592727272727273,1.09768435139113,0.188127478568304,0.13,0.738636363636364,130,176,1000,"raw_mean",0.42483660130719
"Rhipsalis_teres_C_010","Rhipsalis","teres","C","010","Rhipsalis_teres_C_010","bioclim",0.703958333333333,0.475416666666666,1.97036550453071,0.218233514144848,0.291,0.410437235543018,291,709,1000,"raw_mean",0.291
"Rhipsalis_teres_C_010","Rhipsalis","teres","C","010","Rhipsalis_teres_C_010","glm",0.763333333333333,0.6375,1.34386376442446,1,0.181,0.900497512437811,181,201,1000,"raw_mean",0.473821989528796
"Rhipsalis_teres_C_010","Rhipsalis","teres","C","010","Rhipsalis_teres_C_010","maxent",0.876666666666667,0.79875,1.5614149846437,0.150972294761305,0.212,3.53333333333333,212,60,1000,"raw_mean",0.779411764705882
"Rhipsalis_teres_C_010","Rhipsalis","teres","C","010","Rhipsalis_teres_C_010","rf",0.748541666666667,0.607916666666667,1.55377767639741,0.25228797540509,0.153,1.51485148514851,153,101,1000,"raw_mean",0.602362204724409
"Rhipsalis_teres_C_010","Rhipsalis","teres","C","010","Rhipsalis_teres_C_010","svmk",0.729166666666667,0.60375,1.55979187121321,0.157889940647195,0.097,0.673611111111111,97,144,1000,"raw_mean",0.402489626556017
"Rhipsalis_teres_C_020","Rhipsalis","teres","C","020","Rhipsalis_teres_C_020","bioclim",0.7790625,0.527916666666667,1.90332243344945,0.253247908737746,0.261,0.872909698996655,261,299,1000,"raw_mean",0.466071428571429
"Rhipsalis_teres_C_020","Rhipsalis","teres","C","020","Rhipsalis_teres_C_020","glm",0.820416666666667,0.61375,1.50785277822205,1,0.213,1.12105263157895,213,190,1000,"raw_mean",0.528535980148883
"Rhipsalis_teres_C_020","Rhipsalis","teres","C","020","Rhipsalis_teres_C_020","maxent",0.861666666666666,0.717916666666667,1.53203935740546,0.178211864197399,0.227,1.66911764705882,227,136,1000,"raw_mean",0.62534435261708
"Rhipsalis_teres_C_020","Rhipsalis","teres","C","020","Rhipsalis_teres_C_020","rf",0.775729166666667,0.5975,1.52285473375828,0.170841717975046,0.168,1.90909090909091,168,88,1000,"raw_mean",0.65625
"Rhipsalis_teres_C_020","Rhipsalis","teres","C","020","Rhipsalis_teres_C_020","svmk",0.85375,0.6625,1.67884181005919,0.192815604804266,0.111,0.668674698795181,111,166,1000,"raw_mean",0.40072202166065
"Rhipsalis_teres_C_050","Rhipsalis","teres","C","050","Rhipsalis_teres_C_050","bioclim",0.782208333333333,0.464583333333333,1.86307396760156,0.252396994207006,0.326,1.96385542168675,326,166,1000,"raw_mean",0.66260162601626
"Rhipsalis_teres_C_050","Rhipsalis","teres","C","050","Rhipsalis_teres_C_050","glm",0.83325,0.6375,1.37496641378567,0.689922480620155,0.203,1.10326086956522,203,184,1000,"raw_mean",0.524547803617571
"Rhipsalis_teres_C_050","Rhipsalis","teres","C","050","Rhipsalis_teres_C_050","maxent",0.880666666666666,0.647916666666667,1.47329664854511,0.129407187881269,0.231,2.28712871287129,231,101,1000,"raw_mean",0.69578313253012
"Rhipsalis_teres_C_050","Rhipsalis","teres","C","050","Rhipsalis_teres_C_050","rf",0.883333333333334,0.705,1.48315017281071,0.177477261971235,0.202,2.58974358974359,202,78,1000,"raw_mean",0.721428571428571
"Rhipsalis_teres_C_050","Rhipsalis","teres","C","050","Rhipsalis_teres_C_050","svmk",0.852666666666667,0.64625,1.06607556182413,0.117456161808354,0.114,0.662790697674419,114,172,1000,"raw_mean",0.398601398601399
"Rhipsalis_teres_C_100","Rhipsalis","teres","C","100","Rhipsalis_teres_C_100","bioclim",0.778943965517241,0.486724137931034,1.82843542628547,0.27967651117439,0.248,1.1324200913242,248,219,1000,"raw_mean",0.531049250535332
"Rhipsalis_teres_C_100","Rhipsalis","teres","C","100","Rhipsalis_teres_C_100","glm",0.849956896551724,0.594094827586207,1.30565435482015,0.108967193375651,0.199,1.08743169398907,199,183,1000,"raw_mean",0.520942408376963
"Rhipsalis_teres_C_100","Rhipsalis","teres","C","100","Rhipsalis_teres_C_100","maxent",0.899224137931034,0.687931034482759,1.50305255218413,0.178197787213952,0.211,1.74380165289256,211,121,1000,"raw_mean",0.635542168674699
"Rhipsalis_teres_C_100","Rhipsalis","teres","C","100","Rhipsalis_teres_C_100","rf",0.886336206896551,0.691681034482759,1.31676691117336,0.18084090882423,0.209,1.81739130434783,209,115,1000,"raw_mean",0.645061728395062
"Rhipsalis_teres_C_100","Rhipsalis","teres","C","100","Rhipsalis_teres_C_100","svmk",0.853879310344827,0.65875,1.04262043079999,0.103611021903899,0.1,0.490196078431373,100,204,1000,"raw_mean",0.328947368421053
"Rhipsalis_teres_N_010","Rhipsalis","teres","N","010","Rhipsalis_teres_N_010","bioclim",0.464791666666667,0.0824999999999999,1.95277732914216,0.396667299692727,0.033,0.0676229508196721,33,488,1000,"raw_mean",0.0633397312859885
"Rhipsalis_teres_N_010","Rhipsalis","teres","N","010","Rhipsalis_teres_N_010","glm",0.662916666666666,0.497083333333333,1.39070340442894,NA,0.132,0.625592417061611,132,211,1000,"raw_mean",0.384839650145773
"Rhipsalis_teres_N_010","Rhipsalis","teres","N","010","Rhipsalis_teres_N_010","maxent",0.713333333333333,0.483333333333334,1.5356937758946,0.284061843036753,0.172,1.29323308270677,172,133,1000,"raw_mean",0.563934426229508
"Rhipsalis_teres_N_010","Rhipsalis","teres","N","010","Rhipsalis_teres_N_010","rf",0.623333333333334,0.414166666666667,1.50727319345453,0.351224170099479,0.124,1.10714285714286,124,112,1000,"raw_mean",0.525423728813559
"Rhipsalis_teres_N_010","Rhipsalis","teres","N","010","Rhipsalis_teres_N_010","svmk",0.641666666666667,0.44875,1.30831513867895,0.221716504602953,0.159,0.924418604651163,159,172,1000,"raw_mean",0.48036253776435
"Rhipsalis_teres_N_020","Rhipsalis","teres","N","020","Rhipsalis_teres_N_020","bioclim",0.703125,0.390833333333333,1.93963219452112,0.242894407465489,0.082,0.153558052434457,82,534,1000,"raw_mean",0.133116883116883
"Rhipsalis_teres_N_020","Rhipsalis","teres","N","020","Rhipsalis_teres_N_020","glm",0.812708333333333,0.611666666666666,1.42220643621573,NA,0.205,1.05128205128205,205,195,1000,"raw_mean",0.5125
"Rhipsalis_teres_N_020","Rhipsalis","teres","N","020","Rhipsalis_teres_N_020","maxent",0.888541666666667,0.725,1.71838937962291,0.214081937888179,0.222,1.56338028169014,222,142,1000,"raw_mean",0.60989010989011
"Rhipsalis_teres_N_020","Rhipsalis","teres","N","020","Rhipsalis_teres_N_020","rf",0.8215625,0.63625,1.45919905403328,0.265957496044908,0.192,1.93939393939394,192,99,1000,"raw_mean",0.65979381443299
"Rhipsalis_teres_N_020","Rhipsalis","teres","N","020","Rhipsalis_teres_N_020","svmk",0.621666666666666,0.395416666666667,1.0840745437666,0.208135926753306,0.135,0.74585635359116,135,181,1000,"raw_mean",0.427215189873418
"Rhipsalis_teres_N_050","Rhipsalis","teres","N","050","Rhipsalis_teres_N_050","bioclim",0.700357142857143,0.429821428571429,1.78494860128685,0.258671135440133,0.222,1.13265306122449,222,196,1000,"raw_mean",0.5311004784689
"Rhipsalis_teres_N_050","Rhipsalis","teres","N","050","Rhipsalis_teres_N_050","glm",0.842410714285714,0.606964285714286,1.35793922783011,0.00760043431053203,0.21,1.19318181818182,210,176,1000,"raw_mean",0.544041450777202
"Rhipsalis_teres_N_050","Rhipsalis","teres","N","050","Rhipsalis_teres_N_050","maxent",0.85875,0.648571428571428,1.4264459081348,0.15255853366896,0.203,1.40972222222222,203,144,1000,"raw_mean",0.585014409221902
"Rhipsalis_teres_N_050","Rhipsalis","teres","N","050","Rhipsalis_teres_N_050","rf",0.840803571428572,0.629821428571429,1.33836745457815,0.178257278797606,0.196,2.25287356321839,196,87,1000,"raw_mean",0.692579505300353
"Rhipsalis_teres_N_050","Rhipsalis","teres","N","050","Rhipsalis_teres_N_050","svmk",0.779017857142857,0.595178571428571,1.048826431578,0.122383213099022,0.073,0.334862385321101,73,218,1000,"raw_mean",0.25085910652921
"Rhipsalis_teres_N_100","Rhipsalis","teres","N","100","Rhipsalis_teres_N_100","bioclim",0.800892857142857,0.495357142857143,1.71037241489998,0.2855620455768,0.172,1.04242424242424,172,165,1000,"raw_mean",0.510385756676558
"Rhipsalis_teres_N_100","Rhipsalis","teres","N","100","Rhipsalis_teres_N_100","glm",0.856919642857143,0.630178571428571,1.33340031335133,0.143618273872601,0.181,0.942708333333333,181,192,1000,"raw_mean",0.485254691689008
"Rhipsalis_teres_N_100","Rhipsalis","teres","N","100","Rhipsalis_teres_N_100","maxent",0.8953125,0.680357142857143,1.51107324832148,0.152609915795417,0.235,2.90123456790123,235,81,1000,"raw_mean",0.743670886075949
"Rhipsalis_teres_N_100","Rhipsalis","teres","N","100","Rhipsalis_teres_N_100","rf",0.877991071428571,0.669821428571429,1.33002887612851,0.216955257337831,0.19,3.16666666666667,190,60,1000,"raw_mean",0.76
"Rhipsalis_teres_N_100","Rhipsalis","teres","N","100","Rhipsalis_teres_N_100","svmk",0.822276785714286,0.651964285714286,1.03560456904569,0.14343561364387,0.1,0.529100529100529,100,189,1000,"raw_mean",0.346020761245675
"Vriesea_ensiformis_C_010","Vriesea","ensiformis","C","010","Vriesea_ensiformis_C_010","bioclim",0.6175,0.24,1.99518806261593,0.26918631530282,0.445,0.804701627486438,445,553,1000,"raw_mean",0.445891783567134
"Vriesea_ensiformis_C_010","Vriesea","ensiformis","C","010","Vriesea_ensiformis_C_010","glm",0.69875,0.58,1.44884269021379,NA,0.173,0.93010752688172,173,186,1000,"raw_mean",0.481894150417827
"Vriesea_ensiformis_C_010","Vriesea","ensiformis","C","010","Vriesea_ensiformis_C_010","maxent",0.7975,0.7225,1.56969912334494,0.215460570109045,0.192,3.14754098360656,192,61,1000,"raw_mean",0.758893280632411
"Vriesea_ensiformis_C_010","Vriesea","ensiformis","C","010","Vriesea_ensiformis_C_010","rf",0.8696875,0.8625,1.75342504475664,0.109825129477842,0.234,2.4375,234,96,1000,"raw_mean",0.709090909090909
"Vriesea_ensiformis_C_010","Vriesea","ensiformis","C","010","Vriesea_ensiformis_C_010","svmk",0.566875,0.4675,1.40822930697379,0.251529377656298,0.138,0.831325301204819,138,166,1000,"raw_mean",0.453947368421053
"Vriesea_ensiformis_C_020","Vriesea","ensiformis","C","020","Vriesea_ensiformis_C_020","bioclim",0.646875,0.334166666666667,1.96743684697773,0.252065566356997,0.348,0.716049382716049,348,486,1000,"raw_mean",0.41726618705036
"Vriesea_ensiformis_C_020","Vriesea","ensiformis","C","020","Vriesea_ensiformis_C_020","glm",0.91875,0.829166666666667,1.61294730963203,NA,0.199,0.985148514851485,199,202,1000,"raw_mean",0.496259351620948
"Vriesea_ensiformis_C_020","Vriesea","ensiformis","C","020","Vriesea_ensiformis_C_020","maxent",0.95,0.8775,1.9546314089849,0.108857416817988,0.171,1.06211180124224,171,161,1000,"raw_mean",0.515060240963855
"Vriesea_ensiformis_C_020","Vriesea","ensiformis","C","020","Vriesea_ensiformis_C_020","rf",0.936041666666666,0.86375,1.73056502352647,0.114746158754642,0.131,3.54054054054054,131,37,1000,"raw_mean",0.779761904761905
